Tiempo,ControlPWM,Plataforma,Posicion,Error
5.7,1336,-9.290834,-5.449249,5.449249
5.72,1346,-8.939031,-5.044371,5.044371
5.74,1335,-8.461994,-5.516729,5.516729
5.76,1377,-7.882419,-3.829729,3.829729
5.78,1384,-7.401033,-3.559811,3.559811
5.8,1416,-6.927994,-2.277691,2.277691
5.82,1424,-6.059246,-1.94029,1.94029
5.84,1456,-5.330763,-0.6581707,0.6581707
5.86,1464,-4.671165,-0.3207703,0.3207703
5.88,1472,-3.874294,0.01663017,-0.01663017
5.9,1507,-3.287097,1.43371,-1.43371
5.92,1514,-2.829854,1.703629,-1.703629
5.94,1556,-2.240408,3.39063,-3.39063
5.96,1563,-1.372305,3.66055,-3.66055
5.98,1571,-0.6656405,3.99795,-3.99795
6,1590,0.04871486,4.74023,-4.74023
6.02,1632,0.8078838,6.42723,-6.42723
6.04,1614,1.514664,5.68495,-5.68495
6.06,1634,2.511893,6.49471,-6.49471
6.08,1652,2.93641,7.23699,-7.23699
6.1,1673,3.421454,8.04675,-8.04675
6.12,1666,3.807763,7.77683,-7.77683
6.14,1690,4.229508,8.72155,-8.72155
6.16,1691,4.661525,8.78903,-8.78903
6.18,1720,4.973767,9.93619,-9.93619
6.2,1755,5.371772,11.35327,-11.35327
6.22,1762,5.694815,11.62319,-11.62319
6.24,1745,6.080504,10.94839,-10.94839
6.26,1760,6.62213,11.55571,-11.55571
6.28,1779,7.150097,12.29799,-12.29799
6.3,1767,7.512658,11.82563,-11.82563
6.32,1769,7.759595,11.89311,-11.89311
6.34,1769,7.94514,11.89311,-11.89311
6.36,1749,8.062325,11.08335,-11.08335
6.38,1779,8.180546,12.29799,-12.29799
6.4,1762,8.147378,11.62319,-11.62319
6.42,1747,8.03374,11.01587,-11.01587
6.44,1738,8.072909,10.67847,-10.67847
6.46,1754,7.998418,11.28579,-11.28579
6.48,1722,7.894879,10.00367,-10.00367
6.5,1713,7.828137,9.666269,-9.666269
6.52,1715,7.756091,9.733749,-9.733749
6.54,1657,7.622561,7.439429,-7.439429
6.56,1690,7.406043,8.72155,-8.72155
6.58,1632,7.100742,6.42723,-6.42723
6.6,1647,6.69246,7.03455,-7.03455
6.62,1632,6.256261,6.42723,-6.42723
6.64,1614,5.833694,5.68495,-5.68495
6.66,1600,5.364386,5.14511,-5.14511
6.68,1580,4.92909,4.33535,-4.33535
6.7,1575,4.315659,4.13291,-4.13291
6.72,1529,3.776917,2.31095,-2.31095
6.74,1523,3.193749,2.04103,-2.04103
6.76,1514,2.787622,1.703629,-1.703629
6.78,1472,2.188207,0.01663017,-0.01663017
