Tiempo,ControlPWM,Plataforma,Posicion,Error
8.66,1472,-0.6060486,-42.90089,0
8.68,1472,-0.5940889,-42.96837,0
8.7,1472,-0.5834925,-42.49601,0
8.72,1472,-0.5761022,-42.56349,0
8.74,1472,-0.5734288,-42.90089,0
8.76,1472,-0.5711238,-43.03585,0
8.78,1472,-0.5712203,-42.96837,0
8.8,1472,-0.5668355,-42.56349,0
8.82,1472,-0.5577717,-43.03585,0
8.84,1472,-0.5527359,-42.90089,0
8.86,1472,-0.5509259,-42.96837,0
8.88,1472,-0.5403001,-43.03585,0
8.9,1472,-0.53662,-42.56349,0
8.92,1472,-0.5314033,-42.90089,0
8.94,1472,-0.5268807,-43.03585,0
8.96,1472,-0.5174142,-42.90089,0
8.98,1472,-0.5032483,-42.96837,0
9,1472,-0.5047011,-42.90089,0
9.02,1472,-0.493825,-42.90089,0
9.04,1472,-0.4981841,-42.96837,0
9.06,1472,-0.5088483,-42.96837,0
9.08,1472,-0.5008036,-42.96837,0
9.1,1472,-0.4907266,-42.96837,0
9.12,1472,-0.4901757,-42.96837,0
9.14,1472,-0.4923437,-42.90089,0
9.16,1472,-0.4898461,-42.96837,0
9.18,1472,-0.4824211,-42.56349,0
9.2,1472,-0.4771182,-42.56349,0
9.22,1472,-0.4847814,-43.03585,0
9.24,1472,-0.4844944,-42.96837,0
9.26,1472,-0.4935164,-42.49601,0
9.28,1472,-0.4951237,-42.96837,0
9.3,1472,-0.495764,-42.96837,0
9.32,1472,-0.4905859,-42.96837,0
9.34,1472,-0.4880212,-42.96837,0
9.36,1472,-0.4947828,-43.03585,0
9.38,1472,-0.4949637,-42.96837,0
9.4,1472,-0.4996337,-42.90089,0
9.42,1472,-0.4965664,-42.90089,0
9.44,1472,-0.4937826,-42.56349,0
9.46,1472,-0.4973108,-43.03585,0
9.48,1472,-0.4975848,-42.96837,0
9.5,1472,-0.4991685,-42.96837,0
9.52,1472,-0.4879053,-42.63097,0
9.54,1472,-0.4960525,-42.90089,0
9.56,1472,-0.5015544,-43.03585,0
9.58,1472,-0.5100337,-42.96837,0
9.6,1472,-0.5126901,-42.56349,0
9.62,1472,-0.5126806,-42.56349,0
9.64,1472,-0.5160903,-42.56349,0
9.66,1472,-0.5102706,-42.96837,0
9.68,1472,-0.5190827,-42.96837,0
9.7,1472,-0.5078674,-42.49601,0
9.72,1472,-0.5036253,-42.49601,0
9.74,1472,-0.4971729,-42.96837,0
9.76,1472,-0.4986007,-42.96837,0
9.78,1472,-0.5054044,-42.96837,0
9.8,1472,-0.5131193,-42.96837,0
9.82,1472,-0.4978551,-42.96837,0
9.84,1472,-0.4929768,-43.03585,0
9.86,1472,-0.501022,-42.96837,0
9.88,1472,-0.513447,-42.96837,0
9.9,1472,-0.5083203,-42.96837,0
9.92,1472,-0.5050756,-42.56349,0
9.94,1472,-0.5173622,-42.90089,0
9.96,1472,-0.5263216,-42.90089,0
9.98,1472,-0.5277728,-42.90089,0
10,1472,-0.5164259,-42.96837,0
10.02,1472,-0.5058522,-42.96837,0
10.04,1472,-0.5014667,-42.56349,0
10.06,1472,-0.5054638,-42.96837,0
10.08,1472,-0.5103749,-42.96837,0
10.1,1472,-0.5070258,-42.96837,0
10.12,1472,-0.5059853,-43.03585,0
10.14,1472,-0.5036941,-42.96837,0
10.16,1472,-0.5005521,-42.90089,0
10.18,1472,-0.4948925,-42.96837,0
10.2,1472,-0.4847828,-42.49601,0
10.22,1472,-0.488462,-42.90089,0
10.24,1472,-0.4954151,-42.56349,0
10.26,1472,-0.5032341,-42.96837,0
10.28,1472,-0.5015941,-42.49601,0
10.3,1472,-0.4968623,-43.10333,0
10.32,1472,-0.5012014,-42.90089,0
10.34,1472,-0.4962688,-42.96837,0
10.36,1472,-0.4993551,-42.90089,0
10.38,1472,-0.4964259,-42.96837,0
10.4,1472,-0.4955057,-42.96837,0
10.42,1472,-0.4958409,-42.90089,0
10.44,1472,-0.4966598,-42.90089,0
10.46,1472,-0.4952447,-42.56349,0
10.48,1472,-0.4950303,-42.56349,0
10.5,1472,-0.497832,-42.56349,0
10.52,1472,-0.5054379,-42.90089,0
10.54,1472,-0.497211,-42.96837,0
10.56,1472,-0.4989067,-42.56349,0
10.58,1472,-0.5041851,-42.90089,0
10.6,1472,-0.5041946,-42.56349,0
10.62,1472,-0.5020288,-43.03585,0
10.64,1472,-0.4923995,-42.56349,0
10.66,1472,-0.4888944,-42.96837,0
10.68,1472,-0.4825864,-42.96837,0
10.7,1472,-0.4794926,-42.96837,0
10.72,1472,-0.4878784,-42.96837,0
10.74,1472,-0.4817604,-42.96837,0
10.76,1472,-0.488039,-42.56349,0
10.78,1472,-0.4846898,-42.49601,0
10.8,1472,-0.4878654,-42.90089,0
10.82,1472,-0.4887339,-42.90089,0
10.84,1472,-0.4879823,-42.90089,0
