Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
6.26,0,0.1864669,-1.805569,1.805569,6960
6.28,0,0.1829438,-1.738089,1.738089,6980
6.3,0,0.1848835,-1.738089,1.738089,6984
6.32,0,0.1794416,-1.738089,1.738089,6996
6.34,0,0.1843375,-1.738089,1.738089,6840
6.36,0,0.1926026,-1.738089,1.738089,6972
6.38,0,0.1851779,-1.738089,1.738089,6976
6.4,0,0.1852992,-1.805569,1.805569,6996
6.42,0,0.1938099,-1.738089,1.738089,7012
6.44,0,0.1888981,-1.738089,1.738089,6972
6.46,0,0.1869376,-1.805569,1.805569,6980
6.48,0,0.1903929,-1.738089,1.738089,6988
6.5,0,0.215555,-1.738089,1.738089,6980
6.52,0,0.2477846,-1.738089,1.738089,6972
6.54,0,0.2401493,-1.738089,1.738089,6968
6.56,0,0.2452405,-1.670609,1.670609,6980
6.58,0,0.2522019,-1.738089,1.738089,6964
6.6,0,0.2449968,-1.738089,1.738089,6972
6.62,0,0.2519201,-1.738089,1.738089,6984
6.64,0,0.2435152,-1.738089,1.738089,6968
6.66,0,0.2371674,-1.738089,1.738089,6972
6.68,0,0.2426264,-1.738089,1.738089,6988
6.7,0,0.2363364,-1.805569,1.805569,6964
6.72,0,0.2343,-1.805569,1.805569,6984
6.74,0,0.2277712,-1.738089,1.738089,6972
6.76,0,0.2129479,-1.738089,1.738089,6984
6.78,0,0.2217529,-1.805569,1.805569,6976
6.8,0,0.2149574,-1.738089,1.738089,6972
6.82,0,0.211808,-1.738089,1.738089,7000
6.84,0,0.2117995,-1.738089,1.738089,6988
6.86,0,0.2080102,-1.738089,1.738089,6972
6.88,0,0.2006883,-1.670609,1.670609,6972
6.9,0,0.1961679,-1.738089,1.738089,6972
6.92,0,0.2041623,-1.738089,1.738089,6984
6.94,0,0.2114065,-1.738089,1.738089,6964
6.96,0,0.2157678,-1.805569,1.805569,6960
6.98,0,0.2142846,-1.805569,1.805569,7012
7,0,0.2149603,-1.805569,1.805569,6976
7.02,0,0.2176132,-1.805569,1.805569,6976
7.04,0,0.2279298,-1.738089,1.738089,6964
7.06,0,0.2273033,-1.738089,1.738089,6968
7.08,0,0.2282323,-1.805569,1.805569,6968
7.1,0,0.2412336,-1.805569,1.805569,6976
7.12,0,0.2399902,-1.805569,1.805569,6960
7.14,0,0.2368804,-1.738089,1.738089,6980
7.16,0,0.2292616,-1.670609,1.670609,6988
7.18,0,0.2312053,-1.738089,1.738089,6976
7.2,0,0.2324455,-1.805569,1.805569,6972
7.22,0,0.2361567,-1.738089,1.738089,6976
7.24,0,0.2321051,-1.738089,1.738089,6980
7.26,0,0.2329778,-1.738089,1.738089,6976
7.28,0,0.237504,-1.805569,1.805569,6976
7.3,0,0.231324,-1.670609,1.670609,6984
7.32,0,0.2337392,-1.738089,1.738089,6988
7.34,0,0.2362416,-1.738089,1.738089,6980
7.36,0,0.2353476,-1.805569,1.805569,6968
7.38,0,0.2426876,-1.738089,1.738089,6988
7.4,0,0.2513736,-1.805569,1.805569,6976
7.42,0,0.2587798,-1.738089,1.738089,6984
