Tiempo,ControlPWM,ThetaSimulado,ThetaObservado,OmegaSimulado,OmegaObservado,PosicionSimulado,PosicionObservado,VelocidadSimulado,VelocidadObservado
0.0023,980.504201650741,0.016045044370954,0.016045044370954,13.7864940011018,13.7864940011018,7.59399349234185e-06,7.59399349234185e-06,0.0127191966062343,0.0127191966062343
0.0024,979.231891194303,0.0174525589367273,0.0174525589367273,14.3634895672198,14.3634895672198,8.94579007539143e-06,8.94579007539143e-06,0.0143368270088427,0.0143368270088427
0.0025,977.960439097734,0.0189176807809349,0.0189176807809349,14.9386400294161,14.9386400294161,1.04654304742189e-05,1.04654304742189e-05,0.0160765941319228,0.0160765941319228
0.0026,976.689847160593,0.0204402255310667,0.0204402255310667,15.5119481452689,15.5119481452689,1.21652826195215e-05,1.21652826195215e-05,0.0179415624262993,0.0179415624262993
0.0027,975.420117175114,0.0220200090903518,0.0220200090903518,16.0834166719817,16.0834166719817,1.40580147338177e-05,1.40580147338177e-05,0.0199346739019714,0.0199346739019714
0.0028,974.151250926215,0.0236568476377201,0.0236568476377201,16.6530483663737,16.6530483663737,1.61565832728095e-05,1.61565832728095e-05,0.0220587518185491,0.0220587518185491
0.0029,972.883250191514,0.0253505576277645,0.0253505576277645,17.2208459848712,17.2208459848712,1.84742212303046e-05,1.84742212303046e-05,0.0243165042665419,0.0243165042665419
0.003,971.616116741336,0.0271009557906998,0.0271009557906998,17.7868122834987,17.7868122834987,2.10244267959438e-05,2.10244267959438e-05,0.0267105276427242,0.0267105276427242
0.0031,970.349852338727,0.0289078591323235,0.0289078591323235,18.3509500178695,18.3509500178695,2.38209523553002e-05,2.38209523553002e-05,0.0292433100227086,0.0292433100227086
0.0032,969.084458739466,0.0307710849339728,0.0307710849339728,18.9132619431773,18.9132619431773,2.68777938222226e-05,2.68777938222226e-05,0.0319172344337652,0.0319172344337652
0.0033,967.819937692077,0.0326904507524835,0.0326904507524835,19.473750814187,19.473750814187,3.02091802935971e-05,3.02091802935971e-05,0.0347345820308339,0.0347345820308339
0.0034,966.55629093784,0.0346657744201458,0.0346657744201458,20.0324193852258,20.0324193852258,3.38295640169884e-05,3.38295640169884e-05,0.037697535178593,0.037697535178593
0.0035,965.293520210804,0.0366968740446603,0.0366968740446603,20.5892704101743,20.5892704101743,3.77536106619073e-05,3.77536106619073e-05,0.0408081804423574,0.0408081804423574
0.0036,964.031627237796,0.0387835680090931,0.0387835680090931,21.144306642458,21.144306642458,4.19961898857217e-05,4.19961898857217e-05,0.0440685114905035,0.0440685114905035
0.0037,962.770613738436,0.0409256749718297,0.0409256749718297,21.6975308350381,21.6975308350381,4.65723661854958e-05,4.65723661854958e-05,0.0474804319110348,0.0474804319110348
0.0038,961.510481425149,0.0431230138665282,0.0431230138665282,22.2489457404031,22.2489457404031,5.14973900272993e-05,5.14973900272993e-05,0.0510457579448242,0.0510457579448242
0.0039,960.251232003173,0.0453754039020714,0.0453754039020714,22.7985541105595,22.7985541105595,5.67866892447773e-05,5.67866892447773e-05,0.0547662211379982,0.0547662211379982
0.004,958.992867170573,0.0476826645625184,0.0476826645625184,23.3463586970237,23.3463586970237,6.24558606990153e-05,6.24558606990153e-05,0.0586434709158501,0.0586434709158501
0.0041,957.735388618256,0.050044615607055,0.050044615607055,23.8923622508128,23.8923622508128,6.85206621919694e-05,6.85206621919694e-05,0.0626790770806033,0.0626790770806033
0.0042,956.478798029975,0.0524610770699435,0.0524610770699435,24.436567522436,24.436567522436,7.4997004625959e-05,7.4997004625959e-05,0.0668745322352737,0.0668745322352737
