Tiempo,ControlPWM,ThetaSimulado,ThetaObservado,OmegaSimulado,OmegaObservado,PosicionSimulado,PosicionObservado,VelocidadSimulado,VelocidadObservado
8.2002,3.01385726391812e-12,1.53702391407739e-13,1.53702391407739e-13,-8.35941196411902e-13,-8.35941196411902e-13,8.65547166664695e-13,8.65547166664695e-13,-4.70740024179453e-12,-4.70740024179453e-12
8.2003,3.01221856302802e-12,1.53618820016144e-13,1.53618820016144e-13,-8.35486676684247e-13,-8.35486676684247e-13,8.65076554626174e-13,8.65076554626174e-13,-4.70484076061177e-12,-4.70484076061177e-12
8.2004,3.01058075313589e-12,1.53535294064164e-13,1.53535294064164e-13,-8.35032404089028e-13,-8.35032404089028e-13,8.64606198466185e-13,8.64606198466185e-13,-4.7022826710495e-12,-4.7022826710495e-12
8.2005,3.00894383375721e-12,1.53451813527093e-13,1.53451813527093e-13,-8.34578378491871e-13,-8.34578378491871e-13,8.64136098045602e-13,8.64136098045602e-13,-4.6997259723511e-12,-4.6997259723511e-12
8.2006,3.00730780440783e-12,1.53368378380237e-13,1.53368378380237e-13,-8.34124599758479e-13,-8.34124599758479e-13,8.63666253225378e-13,8.63666253225378e-13,-4.69717066376033e-12,-4.69717066376033e-12
8.2007,3.00567266460383e-12,1.53284988598917e-13,1.53284988598917e-13,-8.33671067754626e-13,-8.33671067754626e-13,8.63196663866539e-13,8.63196663866539e-13,-4.69461674452138e-12,-4.69461674452138e-12
8.2008,3.00403841386152e-12,1.53201644158466e-13,1.53201644158466e-13,-8.3321778234616e-13,-8.3321778234616e-13,8.62727329830187e-13,8.62727329830187e-13,-4.69206421387884e-12,-4.69206421387884e-12
8.2009,3.0024050516975e-12,1.53118345034232e-13,1.53118345034232e-13,-8.32764743399002e-13,-8.32764743399002e-13,8.62258250977501e-13,8.62258250977501e-13,-4.68951307107774e-12,-4.68951307107774e-12
8.201,3.00077257762864e-12,1.53035091201575e-13,1.53035091201575e-13,-8.32311950779145e-13,-8.32311950779145e-13,8.61789427169735e-13,8.61789427169735e-13,-4.68696331536348e-12,-4.68696331536348e-12
8.2011,2.99914099117205e-12,1.5295188263587e-13,1.5295188263587e-13,-8.31859404352656e-13,-8.31859404352656e-13,8.61320858268217e-13,8.61320858268217e-13,-4.68441494598189e-12,-4.68441494598189e-12
8.2012,2.99751029184514e-12,1.52868719312503e-13,1.52868719312503e-13,-8.31407103985674e-13,-8.31407103985674e-13,8.60852544134353e-13,8.60852544134353e-13,-4.68186796217922e-12,-4.68186796217922e-12
8.2013,2.99588047916552e-12,1.52785601206875e-13,1.52785601206875e-13,-8.3095504954441e-13,-8.3095504954441e-13,8.60384484629621e-13,8.60384484629621e-13,-4.6793223632021e-12,-4.6793223632021e-12
8.2014,2.99425155265113e-12,1.52702528294401e-13,1.52702528294401e-13,-8.30503240895151e-13,-8.30503240895151e-13,8.59916679615577e-13,8.59916679615577e-13,-4.67677814829761e-12,-4.67677814829761e-12
8.2015,2.99262351182012e-12,1.52619500550508e-13,1.52619500550508e-13,-8.30051677904252e-13,-8.30051677904252e-13,8.59449128953851e-13,8.59449128953851e-13,-4.6742353167132e-12,-4.6742353167132e-12
8.2016,2.99099635619096e-12,1.52536517950636e-13,1.52536517950636e-13,-8.29600360438144e-13,-8.29600360438144e-13,8.58981832506148e-13,8.58981832506148e-13,-4.67169386769676e-12,-4.67169386769676e-12
8.2017,2.98937008528231e-12,1.5245358047024e-13,1.5245358047024e-13,-8.2914928836333e-13,-8.2914928836333e-13,8.58514790134251e-13,8.58514790134251e-13,-4.66915380049656e-12,-4.66915380049656e-12
8.2018,2.98774469861315e-12,1.52370688084788e-13,1.52370688084788e-13,-8.28698461546386e-13,-8.28698461546386e-13,8.58048001700014e-13,8.58048001700014e-13,-4.66661511436131e-12,-4.66661511436131e-12
8.2019,2.9861201957027e-12,1.5228784076976e-13,1.5228784076976e-13,-8.28247879853958e-13,-8.28247879853958e-13,8.57581467065368e-13,8.57581467065368e-13,-4.6640778085401e-12,-4.6640778085401e-12
8.202,2.98449657607042e-12,1.52205038500651e-13,1.52205038500651e-13,-8.27797543152768e-13,-8.27797543152768e-13,8.5711518609232e-13,8.5711518609232e-13,-4.66154188228246e-12,-4.66154188228246e-12
8.2021,2.98287383923607e-12,1.52122281252968e-13,1.52122281252968e-13,-8.27347451309609e-13,-8.27347451309609e-13,8.56649158642951e-13,8.56649158642951e-13,-4.65900733483828e-12,-4.65900733483828e-12
8.2022,2.98125198471961e-12,1.52039569002231e-13,1.52039569002231e-13,-8.26897604191345e-13,-8.26897604191345e-13,8.56183384579417e-13,8.56183384579417e-13,-4.65647416545791e-12,-4.65647416545791e-12
8.2023,2.97963101204139e-12,1.51956901723976e-13,1.51956901723976e-13,-8.26448001664914e-13,-8.26448001664914e-13,8.55717863763949e-13,8.55717863763949e-13,-4.65394237339208e-12,-4.65394237339208e-12
8.2024,2.97801092072186e-12,1.5187427939375e-13,1.5187427939375e-13,-8.25998643597326e-13,-8.25998643597326e-13,8.55252596058853e-13,8.55252596058853e-13,-4.65141195789193e-12,-4.65141195789193e-12
8.2025,2.97639171028186e-12,1.51791701987113e-13,1.51791701987113e-13,-8.25549529855664e-13,-8.25549529855664e-13,8.5478758132651e-13,8.5478758132651e-13,-4.64888291820901e-12,-4.64888291820901e-12
8.2026,2.97477338024239e-12,1.51709169479639e-13,1.51709169479639e-13,-8.25100660307082e-13,-8.25100660307082e-13,8.54322819429376e-13,8.54322819429376e-13,-4.64635525359528e-12,-4.64635525359528e-12
8.2027,2.97315593012479e-12,1.51626681846916e-13,1.51626681846916e-13,-8.24652034818807e-13,-8.24652034818807e-13,8.5385831022998e-13,8.5385831022998e-13,-4.64382896330309e-12,-4.64382896330309e-12
8.2028,2.97153935945059e-12,1.51544239064544e-13,1.51544239064544e-13,-8.24203653258138e-13,-8.24203653258138e-13,8.53394053590929e-13,8.53394053590929e-13,-4.64130404658522e-12,-4.64130404658522e-12
8.2029,2.96992366774166e-12,1.51461841108138e-13,1.51461841108138e-13,-8.23755515492446e-13,-8.23755515492446e-13,8.52930049374902e-13,8.52930049374902e-13,-4.63878050269484e-12,-4.63878050269484e-12
8.203,2.96830885452006e-12,1.51379487953324e-13,1.51379487953324e-13,-8.23307621389175e-13,-8.23307621389175e-13,8.52466297444654e-13,8.52466297444654e-13,-4.63625833088554e-12,-4.63625833088554e-12
8.2031,2.96669491930811e-12,1.51297179575742e-13,1.51297179575742e-13,-8.22859970815839e-13,-8.22859970815839e-13,8.52002797663014e-13,8.52002797663014e-13,-4.6337375304113e-12,-4.6337375304113e-12
8.2032,2.96508186162851e-12,1.51214915951047e-13,1.51214915951047e-13,-8.22412563640027e-13,-8.22412563640027e-13,8.51539549892886e-13,8.51539549892886e-13,-4.63121810052651e-12,-4.63121810052651e-12
8.2033,2.96346968100403e-12,1.51132697054905e-13,1.51132697054905e-13,-8.21965399729396e-13,-8.21965399729396e-13,8.51076553997247e-13,8.51076553997247e-13,-4.62870004048598e-12,-4.62870004048598e-12
8.2034,2.96185837695785e-12,1.51050522862997e-13,1.51050522862997e-13,-8.2151847895168e-13,-8.2151847895168e-13,8.50613809839152e-13,8.50613809839152e-13,-4.6261833495449e-12,-4.6261833495449e-12
8.2035,2.96024794901333e-12,1.50968393351015e-13,1.50968393351015e-13,-8.21071801174681e-13,-8.21071801174681e-13,8.50151317281727e-13,8.50151317281727e-13,-4.62366802695889e-12,-4.62366802695889e-12
8.2036,2.95863839669411e-12,1.50886308494666e-13,1.50886308494666e-13,-8.20625366266274e-13,-8.20625366266274e-13,8.49689076188173e-13,8.49689076188173e-13,-4.62115407198396e-12,-4.62115407198396e-12
8.2037,2.95702971952413e-12,1.50804268269671e-13,1.50804268269671e-13,-8.20179174094407e-13,-8.20179174094407e-13,8.49227086421768e-13,8.49227086421768e-13,-4.61864148387653e-12,-4.61864148387653e-12
8.2038,2.95542191702752e-12,1.50722272651761e-13,1.50722272651761e-13,-8.19733224527097e-13,-8.19733224527097e-13,8.48765347845861e-13,8.48765347845861e-13,-4.61613026189341e-12,-4.61613026189341e-12
8.2039,2.95381498872869e-12,1.50640321616683e-13,1.50640321616683e-13,-8.19287517432436e-13,-8.19287517432436e-13,8.48303860323876e-13,8.48303860323876e-13,-4.61362040529184e-12,-4.61362040529184e-12
8.204,2.95220893415235e-12,1.50558415140196e-13,1.50558415140196e-13,-8.18842052678586e-13,-8.18842052678586e-13,8.47842623719314e-13,8.47842623719314e-13,-4.61111191332944e-12,-4.61111191332944e-12
8.2041,2.95060375282342e-12,1.50476553198073e-13,1.50476553198073e-13,-8.1839683013378e-13,-8.1839683013378e-13,8.47381637895747e-13,8.47381637895747e-13,-4.60860478526425e-12,-4.60860478526425e-12
8.2042,2.9489994442671e-12,1.503947357661e-13,1.503947357661e-13,-8.17951849666325e-13,-8.17951849666325e-13,8.46920902716823e-13,8.46920902716823e-13,-4.60609902035471e-12,-4.60609902035471e-12
8.2043,2.94739600800886e-12,1.50312962820075e-13,1.50312962820075e-13,-8.17507111144597e-13,-8.17507111144597e-13,8.46460418046263e-13,8.46460418046263e-13,-4.60359461785965e-12,-4.60359461785965e-12
8.2044,2.94579344357437e-12,1.50231234335811e-13,1.50231234335811e-13,-8.17062614437046e-13,-8.17062614437046e-13,8.46000183747862e-13,8.46000183747862e-13,-4.60109157703832e-12,-4.60109157703832e-12
8.2045,2.94419175048965e-12,1.50149550289132e-13,1.50149550289132e-13,-8.16618359412191e-13,-8.16618359412191e-13,8.4554019968549e-13,8.4554019968549e-13,-4.59858989715036e-12,-4.59858989715036e-12
8.2046,2.94259092828089e-12,1.50067910655877e-13,1.50067910655877e-13,-8.16174345938624e-13,-8.16174345938624e-13,8.45080465723092e-13,8.45080465723092e-13,-4.59608957745583e-12,-4.59608957745583e-12
8.2047,2.9409909764746e-12,1.49986315411897e-13,1.49986315411897e-13,-8.15730573885009e-13,-8.15730573885009e-13,8.44620981724684e-13,8.44620981724684e-13,-4.59359061721518e-12,-4.59359061721518e-12
8.2048,2.9393918945975e-12,1.49904764533057e-13,1.49904764533057e-13,-8.1528704312008e-13,-8.1528704312008e-13,8.44161747554359e-13,8.44161747554359e-13,-4.59109301568925e-12,-4.59109301568925e-12
8.2049,2.93779368217663e-12,1.49823257995234e-13,1.49823257995234e-13,-8.14843753512643e-13,-8.14843753512643e-13,8.43702763076281e-13,8.43702763076281e-13,-4.5885967721393e-12,-4.5885967721393e-12
8.205,2.9361963387392e-12,1.4974179577432e-13,1.4974179577432e-13,-8.14400704931576e-13,-8.14400704931576e-13,8.43244028154689e-13,8.43244028154689e-13,-4.58610188582699e-12,-4.58610188582699e-12
8.2051,2.93459986381275e-12,1.49660377846218e-13,1.49660377846218e-13,-8.13957897245826e-13,-8.13957897245826e-13,8.42785542653898e-13,8.42785542653898e-13,-4.58360835601437e-12,-4.58360835601437e-12
8.2052,2.93300425692504e-12,1.49579004186845e-13,1.49579004186845e-13,-8.13515330324415e-13,-8.13515330324415e-13,8.42327306438295e-13,8.42327306438295e-13,-4.58111618196391e-12,-4.58111618196391e-12
8.2053,2.93140951760412e-12,1.49497674772132e-13,1.49497674772132e-13,-8.13073004036433e-13,-8.13073004036433e-13,8.41869319372338e-13,8.41869319372338e-13,-4.57862536293847e-12,-4.57862536293847e-12
8.2054,2.92981564537824e-12,1.49416389578021e-13,1.49416389578021e-13,-8.12630918251042e-13,-8.12630918251042e-13,8.41411581320564e-13,8.41411581320564e-13,-4.5761358982013e-12,-4.5761358982013e-12
8.2055,2.92822263977599e-12,1.49335148580469e-13,1.49335148580469e-13,-8.12189072837476e-13,-8.12189072837476e-13,8.4095409214758e-13,8.4095409214758e-13,-4.57364778701607e-12,-4.57364778701607e-12
8.2056,2.92663050032612e-12,1.49253951755446e-13,1.49253951755446e-13,-8.11747467665039e-13,-8.11747467665039e-13,8.40496851718067e-13,8.40496851718067e-13,-4.57116102864684e-12,-4.57116102864684e-12
8.2057,2.9250392265577e-12,1.49172799078933e-13,1.49172799078933e-13,-8.11306102603107e-13,-8.11306102603107e-13,8.40039859896781e-13,8.40039859896781e-13,-4.56867562235806e-12,-4.56867562235806e-12
8.2058,2.92344881800007e-12,1.49091690526926e-13,1.49091690526926e-13,-8.10864977521127e-13,-8.10864977521127e-13,8.3958311654855e-13,8.3958311654855e-13,-4.56619156741462e-12,-4.56619156741462e-12
8.2059,2.92185927418274e-12,1.49010626075434e-13,1.49010626075434e-13,-8.10424092288616e-13,-8.10424092288616e-13,8.39126621538278e-13,8.39126621538278e-13,-4.56370886308176e-12,-4.56370886308176e-12
8.206,2.92027059463556e-12,1.48929605700477e-13,1.48929605700477e-13,-8.09983446775162e-13,-8.09983446775162e-13,8.38670374730938e-13,8.38670374730938e-13,-4.56122750862514e-12,-4.56122750862514e-12
8.2061,2.9186827788886e-12,1.48848629378092e-13,1.48848629378092e-13,-8.09543040850425e-13,-8.09543040850425e-13,8.38214375991581e-13,8.38214375991581e-13,-4.55874750331083e-12,-4.55874750331083e-12
8.2062,2.91709582647222e-12,1.48767697084325e-13,1.48767697084325e-13,-8.09102874384136e-13,-8.09102874384136e-13,8.37758625185329e-13,8.37758625185329e-13,-4.55626884640528e-12,-4.55626884640528e-12
8.2063,2.91550973691698e-12,1.48686808795238e-13,1.48686808795238e-13,-8.08662947246096e-13,-8.08662947246096e-13,8.37303122177378e-13,8.37303122177378e-13,-4.55379153717536e-12,-4.55379153717536e-12
8.2064,2.91392450975372e-12,1.48605964486903e-13,1.48605964486903e-13,-8.08223259306175e-13,-8.08223259306175e-13,8.36847866832996e-13,8.36847866832996e-13,-4.55131557488832e-12,-4.55131557488832e-12
8.2065,2.91234014451358e-12,1.48525164135408e-13,1.48525164135408e-13,-8.07783810434318e-13,-8.07783810434318e-13,8.36392859017526e-13,8.36392859017526e-13,-4.54884095881181e-12,-4.54884095881181e-12
8.2066,2.91075664072784e-12,1.48444407716851e-13,1.48444407716851e-13,-8.07344600500538e-13,-8.07344600500538e-13,8.35938098596384e-13,8.35938098596384e-13,-4.54636768821389e-12,-4.54636768821389e-12
8.2067,2.90917399792817e-12,1.48363695207347e-13,1.48363695207347e-13,-8.06905629374918e-13,-8.06905629374918e-13,8.35483585435059e-13,8.35483585435059e-13,-4.54389576236301e-12,-4.54389576236301e-12
8.2068,2.90759221564643e-12,1.48283026583021e-13,1.48283026583021e-13,-8.06466896927613e-13,-8.06466896927613e-13,8.35029319399111e-13,8.35029319399111e-13,-4.54142518052802e-12,-4.54142518052802e-12
8.2069,2.9060112934147e-12,1.4820240182001e-13,1.4820240182001e-13,-8.06028403028849e-13,-8.06028403028849e-13,8.34575300354177e-13,8.34575300354177e-13,-4.53895594197817e-12,-4.53895594197817e-12
8.207,2.90443123076537e-12,1.48121820894467e-13,1.48121820894467e-13,-8.05590147548922e-13,-8.05590147548922e-13,8.34121528165964e-13,8.34121528165964e-13,-4.5364880459831e-12,-4.5364880459831e-12
8.2071,2.90285202723109e-12,1.48041283782557e-13,1.48041283782557e-13,-8.05152130358198e-13,-8.05152130358198e-13,8.33668002700253e-13,8.33668002700253e-13,-4.53402149181285e-12,-4.53402149181285e-12
8.2072,2.90127368234471e-12,1.47960790460457e-13,1.47960790460457e-13,-8.04714351327113e-13,-8.04714351327113e-13,8.33214723822898e-13,8.33214723822898e-13,-4.53155627873785e-12,-4.53155627873785e-12
8.2073,2.89969619563939e-12,1.47880340904358e-13,1.47880340904358e-13,-8.04276810326176e-13,-8.04276810326176e-13,8.32761691399826e-13,8.32761691399826e-13,-4.52909240602895e-12,-4.52909240602895e-12
8.2074,2.89811956664848e-12,1.47799935090462e-13,1.47799935090462e-13,-8.03839507225963e-13,-8.03839507225963e-13,8.32308905297038e-13,8.32308905297038e-13,-4.52662987295737e-12,-4.52662987295737e-12
8.2075,2.89654379490563e-12,1.47719572994987e-13,1.47719572994987e-13,-8.03402441897124e-13,-8.03402441897124e-13,8.31856365380604e-13,8.31856365380604e-13,-4.52416867879475e-12,-4.52416867879475e-12
8.2076,2.89496887994477e-12,1.47639254594161e-13,1.47639254594161e-13,-8.02965614210376e-13,-8.02965614210376e-13,8.31404071516673e-13,8.31404071516673e-13,-4.5217088228131e-12,-4.5217088228131e-12
8.2077,2.89339482130002e-12,1.47558979864227e-13,1.47558979864227e-13,-8.02529024036508e-13,-8.02529024036508e-13,8.3095202357146e-13,8.3095202357146e-13,-4.51925030428484e-12,-4.51925030428484e-12
8.2078,2.8918216185058e-12,1.47478748781441e-13,1.47478748781441e-13,-8.0209267124638e-13,-8.0209267124638e-13,8.30500221411258e-13,8.30500221411258e-13,-4.51679312248279e-12,-4.51679312248279e-12
8.2079,2.89024927109674e-12,1.4739856132207e-13,1.4739856132207e-13,-8.01656555710919e-13,-8.01656555710919e-13,8.3004866490243e-13,8.3004866490243e-13,-4.51433727668016e-12,-4.51433727668016e-12
8.208,2.88867777860775e-12,1.47318417462395e-13,1.47318417462395e-13,-8.01220677301127e-13,-8.01220677301127e-13,8.29597353911413e-13,8.29597353911413e-13,-4.51188276615055e-12,-4.51188276615055e-12
8.2081,2.88710714057403e-12,1.4723831717871e-13,1.4723831717871e-13,-8.00785035888072e-13,-8.00785035888072e-13,8.29146288304715e-13,8.29146288304715e-13,-4.50942959016797e-12,-4.50942959016797e-12
8.2082,2.88553735653096e-12,1.47158260447321e-13,1.47158260447321e-13,-8.00349631342894e-13,-8.00349631342894e-13,8.28695467948919e-13,8.28695467948919e-13,-4.50697774800681e-12,-4.50697774800681e-12
8.2083,2.8839684260142e-12,1.4707824724455e-13,1.4707824724455e-13,-7.99914463536802e-13,-7.99914463536802e-13,8.28244892710677e-13,8.28244892710677e-13,-4.50452723894185e-12,-4.50452723894185e-12
8.2084,2.88240034855968e-12,1.46998277546727e-13,1.46998277546727e-13,-7.99479532341077e-13,-7.99479532341077e-13,8.27794562456718e-13,8.27794562456718e-13,-4.50207806224828e-12,-4.50207806224828e-12
8.2085,2.8808331237036e-12,1.46918351330199e-13,1.46918351330199e-13,-7.99044837627068e-13,-7.99044837627068e-13,8.27344477053839e-13,8.27344477053839e-13,-4.49963021720169e-12,-4.49963021720169e-12
8.2086,2.87926675098235e-12,1.46838468571323e-13,1.46838468571323e-13,-7.98610379266194e-13,-7.98610379266194e-13,8.26894636368913e-13,8.26894636368913e-13,-4.49718370307803e-12,-4.49718370307803e-12
8.2087,2.87770122993259e-12,1.46758629246471e-13,1.46758629246471e-13,-7.98176157129946e-13,-7.98176157129946e-13,8.26445040268884e-13,8.26445040268884e-13,-4.49473851915369e-12,-4.49473851915369e-12
8.2088,2.87613656009126e-12,1.46678833332027e-13,1.46678833332027e-13,-7.97742171089883e-13,-7.97742171089883e-13,8.25995688620767e-13,8.25995688620767e-13,-4.4922946647054e-12,-4.4922946647054e-12
8.2089,2.87457274099557e-12,1.46599080804388e-13,1.46599080804388e-13,-7.97308421017634e-13,-7.97308421017634e-13,8.25546581291651e-13,8.25546581291651e-13,-4.48985213901034e-12,-4.48985213901034e-12
8.209,2.87300977218294e-12,1.46519371639962e-13,1.46519371639962e-13,-7.96874906784897e-13,-7.96874906784897e-13,8.25097718148697e-13,8.25097718148697e-13,-4.48741094134603e-12,-4.48741094134603e-12
8.2091,2.87144765319102e-12,1.46439705815174e-13,1.46439705815174e-13,-7.96441628263443e-13,-7.96441628263443e-13,8.24649099059138e-13,8.24649099059138e-13,-4.48497107099043e-12,-4.48497107099043e-12
8.2092,2.86988638355778e-12,1.46360083306457e-13,1.46360083306457e-13,-7.96008585325109e-13,-7.96008585325109e-13,8.2420072389028e-13,8.2420072389028e-13,-4.48253252722185e-12,-4.48253252722185e-12
8.2093,2.86832596282138e-12,1.4628050409026e-13,1.4628050409026e-13,-7.95575777841804e-13,-7.95575777841804e-13,8.23752592509498e-13,8.23752592509498e-13,-4.48009530931903e-12,-4.48009530931903e-12
8.2094,2.86676639052027e-12,1.46200968143044e-13,1.46200968143044e-13,-7.95143205685506e-13,-7.95143205685506e-13,8.23304704784244e-13,8.23304704784244e-13,-4.47765941656108e-12,-4.47765941656108e-12
8.2095,2.86520766619315e-12,1.46121475441283e-13,1.46121475441283e-13,-7.94710868728261e-13,-7.94710868728261e-13,8.22857060582039e-13,8.22857060582039e-13,-4.4752248482275e-12,-4.4752248482275e-12
8.2096,2.86364978937892e-12,1.46042025961463e-13,1.46042025961463e-13,-7.94278766842188e-13,-7.94278766842188e-13,8.22409659770475e-13,8.22409659770475e-13,-4.4727916035982e-12,-4.4727916035982e-12
8.2097,2.86209275961679e-12,1.45962619680083e-13,1.45962619680083e-13,-7.93846899899473e-13,-7.93846899899473e-13,8.2196250221722e-13,8.2196250221722e-13,-4.47035968195345e-12,-4.47035968195345e-12
8.2098,2.86053657644622e-12,1.45883256573656e-13,1.45883256573656e-13,-7.93415267772371e-13,-7.93415267772371e-13,8.21515587790009e-13,8.21515587790009e-13,-4.46792908257396e-12,-4.46792908257396e-12
8.2099,2.85898123940686e-12,1.45803936618706e-13,1.45803936618706e-13,-7.92983870333209e-13,-7.92983870333209e-13,8.21068916356653e-13,8.21068916356653e-13,-4.46549980474078e-12,-4.46549980474078e-12
8.21,2.85742674803866e-12,1.45724659791771e-13,1.45724659791771e-13,-7.92552707454381e-13,-7.92552707454381e-13,8.20622487785033e-13,8.20622487785033e-13,-4.46307184773538e-12,-4.46307184773538e-12
8.2101,2.85587310188181e-12,1.45645426069401e-13,1.45645426069401e-13,-7.92121779008352e-13,-7.92121779008352e-13,8.20176301943103e-13,8.20176301943103e-13,-4.46064521083962e-12,-4.46064521083962e-12
8.2102,2.85432030047678e-12,1.45566235428159e-13,1.45566235428159e-13,-7.91691084867656e-13,-7.91691084867656e-13,8.19730358698886e-13,8.19730358698886e-13,-4.45821989333573e-12,-4.45821989333573e-12
8.2103,2.85276834336423e-12,1.45487087844621e-13,1.45487087844621e-13,-7.91260624904895e-13,-7.91260624904895e-13,8.1928465792048e-13,8.1928465792048e-13,-4.45579589450636e-12,-4.45579589450636e-12
8.2104,2.8512172300851e-12,1.45407983295376e-13,1.45407983295376e-13,-7.90830398992742e-13,-7.90830398992742e-13,8.18839199476052e-13,8.18839199476052e-13,-4.45337321363453e-12,-4.45337321363453e-12
8.2105,2.8496669601806e-12,1.45328921757025e-13,1.45328921757025e-13,-7.90400407003938e-13,-7.90400407003938e-13,8.18393983233845e-13,8.18393983233845e-13,-4.45095185000366e-12,-4.45095185000366e-12
8.2106,2.84811753319213e-12,1.45249903206182e-13,1.45249903206182e-13,-7.89970648811294e-13,-7.89970648811294e-13,8.17949009062168e-13,8.17949009062168e-13,-4.44853180289754e-12,-4.44853180289754e-12
8.2107,2.84656894866143e-12,1.45170927619474e-13,1.45170927619474e-13,-7.8954112428769e-13,-7.8954112428769e-13,8.17504276829405e-13,8.17504276829405e-13,-4.44611307160037e-12,-4.44611307160037e-12
8.2108,2.84502120613039e-12,1.4509199497354e-13,1.4509199497354e-13,-7.89111833306074e-13,-7.89111833306074e-13,8.17059786404011e-13,8.17059786404011e-13,-4.44369565539673e-12,-4.44369565539673e-12
8.2109,2.84347430514123e-12,1.45013105245032e-13,1.45013105245032e-13,-7.88682775739466e-13,-7.88682775739466e-13,8.16615537654513e-13,8.16615537654513e-13,-4.44127955357161e-12,-4.44127955357161e-12
8.211,2.84192824523636e-12,1.44934258410616e-13,1.44934258410616e-13,-7.88253951460951e-13,-7.88253951460951e-13,8.16171530449508e-13,8.16171530449508e-13,-4.43886476541035e-12,-4.43886476541035e-12
8.2111,2.84038302595847e-12,1.44855454446968e-13,1.44855454446968e-13,-7.87825360343686e-13,-7.87825360343686e-13,8.15727764657666e-13,8.15727764657666e-13,-4.4364512901987e-12,-4.4364512901987e-12
8.2112,2.83883864685052e-12,1.44776693330779e-13,1.44776693330779e-13,-7.87397002260897e-13,-7.87397002260897e-13,8.15284240147727e-13,8.15284240147727e-13,-4.43403912722281e-12,-4.43403912722281e-12
8.2113,2.83729510745563e-12,1.44697975038752e-13,1.44697975038752e-13,-7.86968877085877e-13,-7.86968877085877e-13,8.14840956788504e-13,8.14840956788504e-13,-4.4316282757692e-12,-4.4316282757692e-12
8.2114,2.83575240731728e-12,1.44619299547603e-13,1.44619299547603e-13,-7.86540984691988e-13,-7.86540984691988e-13,8.14397914448879e-13,8.14397914448879e-13,-4.42921873512478e-12,-4.42921873512478e-12
8.2115,2.83421054597915e-12,1.44540666834059e-13,1.44540666834059e-13,-7.86113324952663e-13,-7.86113324952663e-13,8.13955112997809e-13,8.13955112997809e-13,-4.42681050457686e-12,-4.42681050457686e-12
8.2116,2.83266952298514e-12,1.44462076874861e-13,1.44462076874861e-13,-7.85685897741403e-13,-7.85685897741403e-13,8.13512552304318e-13,8.13512552304318e-13,-4.42440358341311e-12,-4.42440358341311e-12
8.2117,2.83112933787945e-12,1.44383529646764e-13,1.44383529646764e-13,-7.85258702931776e-13,-7.85258702931776e-13,8.13070232237504e-13,8.13070232237504e-13,-4.42199797092163e-12,-4.42199797092163e-12
8.2118,2.82958999020647e-12,1.44305025126532e-13,1.44305025126532e-13,-7.84831740397421e-13,-7.84831740397421e-13,8.12628152666535e-13,8.12628152666535e-13,-4.41959366639087e-12,-4.41959366639087e-12
8.2119,2.82805147951088e-12,1.44226563290946e-13,1.44226563290946e-13,-7.84405010012045e-13,-7.84405010012045e-13,8.12186313460651e-13,8.12186313460651e-13,-4.41719066910968e-12,-4.41719066910968e-12
8.212,2.8265138053376e-12,1.44148144116796e-13,1.44148144116796e-13,-7.83978511649422e-13,-7.83978511649422e-13,8.11744714489162e-13,8.11744714489162e-13,-4.4147889783673e-12,-4.4147889783673e-12
8.2121,2.82497696723181e-12,1.44069767580886e-13,1.44069767580886e-13,-7.83552245183398e-13,-7.83552245183398e-13,8.1130335562145e-13,8.1130335562145e-13,-4.41238859345335e-12,-4.41238859345335e-12
8.2122,2.8234409647389e-12,1.43991433660034e-13,1.43991433660034e-13,-7.83126210487884e-13,-7.83126210487884e-13,8.10862236726967e-13,8.10862236726967e-13,-4.40998951365784e-12,-4.40998951365784e-12
8.2123,2.82190579740455e-12,1.43913142331067e-13,1.43913142331067e-13,-7.82700407436863e-13,-7.82700407436863e-13,8.10421357675238e-13,8.10421357675238e-13,-4.40759173827116e-12,-4.40759173827116e-12
8.2124,2.82037146477464e-12,1.43834893570829e-13,1.43834893570829e-13,-7.82274835904383e-13,-7.82274835904383e-13,8.09980718335856e-13,8.09980718335856e-13,-4.4051952665841e-12,-4.4051952665841e-12
8.2125,2.81883796639535e-12,1.43756687356173e-13,1.43756687356173e-13,-7.81849495764563e-13,-7.81849495764563e-13,8.09540318578488e-13,8.09540318578488e-13,-4.40280009788783e-12,-4.40280009788783e-12
8.2126,2.81730530181305e-12,1.43678523663967e-13,1.43678523663967e-13,-7.8142438689159e-13,-7.8142438689159e-13,8.09100158272869e-13,8.09100158272869e-13,-4.40040623147389e-12,-4.40040623147389e-12
8.2127,2.8157734705744e-12,1.4360040247109e-13,1.4360040247109e-13,-7.80999509159719e-13,-7.80999509159719e-13,8.08660237288807e-13,8.08660237288807e-13,-4.39801366663423e-12,-4.39801366663423e-12
8.2128,2.81424247222631e-12,1.43522323754435e-13,1.43522323754435e-13,-7.80574862443273e-13,-7.80574862443273e-13,8.0822055549618e-13,8.0822055549618e-13,-4.39562240266116e-12,-4.39562240266116e-12
8.2129,2.81271230631588e-12,1.43444287490905e-13,1.43444287490905e-13,-7.80150446616644e-13,-7.80150446616644e-13,8.07781112764937e-13,8.07781112764937e-13,-4.3932324388474e-12,-4.3932324388474e-12
8.213,2.81118297239054e-12,1.43366293657419e-13,1.43366293657419e-13,-7.79726261554292e-13,-7.79726261554292e-13,8.07341908965096e-13,8.07341908965096e-13,-4.39084377448603e-12,-4.39084377448603e-12
