Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado
154.86,-33.94739,5,0.03552183,-0.7908912,-0.09235785,-14.06898,5.27983,5.221011
154.88,-37.29858,5,0.04203561,-0.7997507,-0.4282355,-13.19567,5.27983,5.230842
154.9,-27.57007,5,0.04726969,-0.7868329,0.3961921,-12.95247,5.34731,5.27675
154.92,-45.29175,5,0.04734096,-0.7765809,-0.4282355,-11.83665,5.27983,5.255438
154.94,-53.86719,5,0.05662713,-0.7731407,0.3809245,-12.94497,5.21235,5.204275
154.96,-35.33105,5,0.06209313,-0.7830235,-0.2450293,-14.53385,5.27983,5.22
154.98,-49.56299,5,0.06436527,-0.8052205,-0.2908313,-13.74613,5.21235,5.18659
155,-45.08643,5,0.04428514,-0.8245862,-0.4893047,-14.59679,5.21235,5.169653
155.02,-20.27844,5,0.04853299,-0.8282113,-0.5045714,-14.67136,5.34731,5.244737
155.04,-30.21167,5,0.02150366,-0.8211979,-1.023656,-12.12753,5.34731,5.276478
155.06,-45.57422,5,0.01239232,-0.7991153,0.7168028,-11.4451,5.27983,5.249813
155.08,-30.36414,5,0.04785194,-0.7684301,1.266421,-12.63569,5.34731,5.281301
155.1,-45.4425,5,0.04642975,-0.7624034,-0.4893047,-11.90373,5.27983,5.252039
155.12,-52.79639,5,0.05214288,-0.7654251,0.3198562,-12.98494,5.21235,5.197875
155.14,-45.07263,5,0.04317343,-0.7895429,-0.5045714,-14.40787,5.21235,5.171339
155.16,-30.37769,5,0.04112723,-0.8109515,-0.4129688,-14.53515,5.27983,5.201398
155.18,-34.08215,5,0.0007633828,-0.8264924,-1.893885,-13.00085,5.27983,5.212663
155.2,-35.4386,5,-0.01297086,-0.8209231,0.2129859,-12.31503,5.27983,5.219245
155.22,-36.76294,5,0.02140784,-0.7985225,1.174818,-12.11281,5.27983,5.228
155.24,-48.39954,5,0.004318618,-0.7947392,-0.4129688,-12.07732,5.21235,5.187801
155.26,-42.59534,5,0.008458759,-0.7983307,0.1671843,-13.23879,5.21235,5.169818
155.28,-28.54639,5,0.01042843,-0.8031784,-0.1534266,-13.39858,5.27983,5.203156
155.3,-44.47974,5,-0.0008980609,-0.8088596,-0.1381594,-12.07261,5.21235,5.177837
155.32,-29.39636,5,0.001979304,-0.796434,0.1366499,-12.78852,5.27983,5.208661
155.34,-33.54114,5,0.01427508,-0.783547,0.07558119,-11.77817,5.27983,5.224152
155.36,-46.5791,5,0.006043745,-0.7743835,0.2129859,-11.52545,5.21235,5.1891
155.38,-29.76538,5,0.007981915,-0.7654406,-0.1228922,-12.6525,5.27983,5.213262
155.4,-32.72485,5,0.005833006,-0.7630764,0.01451245,-11.68978,5.27983,5.223865
155.42,-33.87683,5,0.003149164,-0.7506709,0.07558119,-11.34252,5.27983,5.229209
155.44,-34.34302,5,0.01313121,-0.7354652,-0.1686933,-11.26058,5.27983,5.232737
155.46,-46.0625,5,0.02182192,-0.7300518,0.1061156,-11.30543,5.21235,5.193999
155.48,-28.41748,5,0.004707838,-0.731993,-0.2144953,-12.43176,5.27983,5.214022
155.5,-31.06299,5,0.002846128,-0.735686,-0.07709067,-11.38605,5.27983,5.223885
155.52,-32.28943,5,0.001732447,-0.7252409,0.1977187,-10.95795,5.27983,5.229916
155.54,-32.86011,5,0.01017682,-0.7106348,0.06031401,-10.82513,5.27983,5.23385
155.56,-33.0636,5,0.0182257,-0.6971932,0.4725278,-10.81953,5.27983,5.235972
155.58,-44.21118,5,0.009277536,-0.698648,-0.04655629,-10.82863,5.21235,5.194295
155.6,-38.4928,5,0.01813911,-0.7046086,-0.0007547362,-11.98689,5.21235,5.176601
155.62,-24.72778,5,0.02489675,-0.70986,0.1977187,-12.17028,5.27983,5.210549
155.64,-29.22278,5,0.01157987,-0.7092011,-0.03128911,-10.85739,5.27983,5.22541
155.66,-31.02588,5,0.008222871,-0.694524,0.04504682,-10.4325,5.27983,5.232655
155.68,-19.99536,5,0.01176464,-0.671216,0.1366499,-10.31812,5.34731,5.276489
155.7,-36.87366,5,0.01180276,-0.6542521,0.09084838,-9.151941,5.27983,5.254852
155.72,-33.16626,5,0.01181777,-0.6389732,-0.107625,-10.08195,5.27983,5.244022
155.74,-31.11621,5,0.01394297,-0.6379272,0.1213828,-10.32441,5.27983,5.238363
155.76,-41.84192,5,0.02056803,-0.6444507,0.01451245,-10.32264,5.21235,5.19656
155.78,-24.46838,5,0.01993554,-0.6479313,-0.06182348,-11.37441,5.27983,5.21872
155.8,-38.99634,5,0.01476083,-0.660845,0.01451245,-10.32176,5.21235,5.188447
155.82,-23.35449,5,0.0130814,-0.6570996,-0.04655629,-11.06153,5.27983,5.216669
155.84,-27.14319,5,0.01527128,-0.6524754,0.04504682,-9.977169,5.27983,5.230265
155.86,-28.98901,5,0.02418378,-0.6345646,0.06031401,-9.673107,5.27983,5.238011
155.88,-29.5658,5,0.02728452,-0.6191843,-0.1381594,-9.666901,5.27983,5.240624
155.9,-41.02039,5,0.02889499,-0.6168582,0.1519171,-9.74921,5.21235,5.200083
155.92,-23.65259,5,0.02938316,-0.6162382,-0.06182348,-10.93347,5.27983,5.221691
155.94,-26.55322,5,0.02803477,-0.6194656,-0.04655629,-9.956425,5.27983,5.231622
155.96,-28.10266,5,0.03651155,-0.6074958,0.07558119,-9.63271,5.27983,5.238229
155.98,-17.03271,5,0.03563249,-0.5886011,0.1824515,-9.54553,5.34731,5.280947
156,-33.64612,5,0.02427247,-0.5780933,-0.1686933,-8.355541,5.27983,5.257313
156.02,-30.20715,5,0.0391373,-0.5623013,0.7778715,-9.294006,5.27983,5.247991
156.04,-28.37292,5,0.0389358,-0.5621468,-0.04655629,-9.562027,5.27983,5.242305
156.06,-16.11682,5,0.04811774,-0.5533693,0.1977187,-9.557811,5.34731,5.28171
156.08,-33.22583,5,0.06335481,-0.5422807,0.4572606,-8.394016,5.27983,5.260938
156.1,-31.39587,5,0.1202667,-0.5158806,2.609933,-9.544263,5.27983,5.257411
156.12,-42.63647,5,0.1446749,-0.5155203,0.06031401,-10.22615,5.21235,5.213711
156.14,-24.8844,5,0.1282551,-0.5302348,0.3503905,-11.73121,5.27983,5.22896
156.16,-27.10815,5,0.1072653,-0.5536197,-0.5351062,-10.86432,5.27983,5.232715
156.18,-40.24658,5,0.1226673,-0.5620177,0.1213828,-10.59694,5.21235,5.1974
156.2,-24.28979,5,0.1295361,-0.5637247,0.3961921,-11.74574,5.27983,5.222143
156.22,-27.80664,5,0.1223975,-0.5714658,-0.2297625,-10.87106,5.27983,5.231378
156.24,-29.48425,5,0.1267191,-0.5660475,0.2893218,-10.66545,5.27983,5.23611
156.26,-30.31079,5,0.1357626,-0.5587885,0.2893218,-10.73023,5.27983,5.238069
156.28,-30.45361,5,0.1341433,-0.5564083,-0.01602192,-10.85117,5.27983,5.236966
156.3,-30.21069,5,0.1306043,-0.5577608,0.04504682,-10.93351,5.27983,5.234833
156.32,-30.17249,5,0.138571,-0.5573664,0.01451245,-10.99037,5.27983,5.234365
156.34,-30.16663,5,0.1395584,-0.5576693,0.02977964,-11.02754,5.27983,5.233582
156.36,-29.89661,5,0.1315748,-0.5605841,0.09084838,-11.02447,5.27983,5.231601
156.38,-41.21973,5,0.1308787,-0.5701529,-0.01602192,-11.01776,5.21235,5.189935
156.4,-23.74536,5,0.1177509,-0.5797496,-0.03128911,-12.0856,5.27983,5.210081
156.42,-26.95544,5,0.1252769,-0.5854043,0.04504682,-11.05216,5.27983,5.221373
156.44,-40.13586,5,0.1236124,-0.5853918,0.1213828,-10.71426,5.21235,5.186655
156.46,-23.74756,5,0.1263979,-0.5813373,-0.0007547362,-11.80435,5.27983,5.211393
156.48,-27.11865,5,0.1275278,-0.5813787,-0.1381594,-10.87297,5.27983,5.222426
156.5,-28.90186,5,0.1398317,-0.5675529,0.1977187,-10.64034,5.27983,5.229291
156.52,-29.38342,5,0.1359151,-0.5579372,-0.01602192,-10.6524,5.27983,5.230437
156.54,-29.47412,5,0.1452173,-0.5495877,0.01451245,-10.73907,5.27983,5.23101
156.56,-29.23181,5,0.1421355,-0.546252,0.02977964,-10.79379,5.27983,5.229816
156.58,-28.70862,5,0.1337365,-0.5467454,0.01451245,-10.77579,5.27983,5.227753
156.6,-28.28491,5,0.1321796,-0.5464029,-0.06182348,-10.70446,5.27983,5.226904
156.62,-27.92078,5,0.1275934,-0.5456774,-0.0007547362,-10.59757,5.27983,5.226318
156.64,-27.71851,5,0.1292307,-0.5424883,-0.0007547362,-10.49414,5.27983,5.226736
156.66,-27.56055,5,0.1293126,-0.5383698,-0.04655629,-10.40397,5.27983,5.227161
156.68,-15.81177,5,0.1292329,-0.525984,0.04504682,-10.30116,5.34731,5.268079
156.7,-21.04578,5,0.1295353,-0.5076438,-0.0007547362,-9.046894,5.34731,5.28669
156.72,-46.00073,5,0.127014,-0.4985818,0.5488637,-8.786617,5.21235,5.212955
156.74,-24.28418,5,0.1498328,-0.4922834,1.464895,-11.18087,5.27983,5.221745
156.76,-37.19556,5,0.1609908,-0.5099215,-0.2602969,-10.63025,5.21235,5.185648
156.78,-21.0592,5,0.1607161,-0.5149478,0.6404669,-11.54447,5.27983,5.210752
156.8,-24.4845,5,0.1506096,-0.5217568,-0.3213652,-10.48563,5.27983,5.221222
156.82,-37.76831,5,0.1565956,-0.5201647,0.4114593,-10.1787,5.21235,5.187064
156.84,-22.12292,5,0.1861536,-0.5083754,2.045048,-11.39074,5.27983,5.215169
156.86,-26.6095,5,0.2145607,-0.4988154,0.8389403,-10.70851,5.27983,5.229561
156.88,-28.17041,5,0.1986365,-0.4918123,0.8694746,-10.65905,5.27983,5.2317
156.9,-28.5387,5,0.2052123,-0.4862897,-0.0007547362,-10.80652,5.27983,5.231631
156.92,-28.97266,5,0.2250221,-0.4798777,0.5488637,-11.00845,5.27983,5.232547
156.94,-17.57312,5,0.2268405,-0.4709308,0.4572606,-11.16727,5.34731,5.271815
156.96,-34.33801,5,0.2206082,-0.4692255,0.1366499,-10.12681,5.27983,5.246653
156.98,-30.85547,5,0.2231231,-0.4653794,0.1213828,-11.14048,5.27983,5.234369
157,-29.15417,5,0.2252083,-0.4737253,0.1824515,-11.46413,5.27983,5.227614
157.02,-28.14502,5,0.2119761,-0.4858539,0.09084838,-11.46161,5.27983,5.222855
157.04,-27.7677,5,0.2118514,-0.4925897,-0.1534266,-11.35798,5.27983,5.221605
157.06,-27.81177,5,0.2147112,-0.4941956,0.1366499,-11.26124,5.27983,5.221996
157.08,-39.57153,5,0.2193383,-0.5004668,0.2587874,-11.2426,5.21235,5.182124
157.1,-22.55554,5,0.2164746,-0.5054563,-0.09235785,-12.38167,5.27983,5.203907
157.12,-26.01501,5,0.2264385,-0.5091247,0.1213828,-11.45027,5.27983,5.21534
157.14,-39.22766,5,0.2240413,-0.5099177,0.1977187,-11.20305,5.21235,5.179832
157.16,-34.3313,5,0.22478,-0.5163652,0.1213828,-12.37523,5.21235,5.162912
157.18,-20.95215,5,0.2368155,-0.5217249,0.4419934,-12.67012,5.27983,5.197025
157.2,-37.02576,5,0.2174449,-0.5330251,-0.1534266,-11.47588,5.21235,5.169682
157.22,-21.5249,5,0.2027298,-0.53141,-0.1686933,-12.23512,5.27983,5.19673
157.24,-13.82898,5,0.2112652,-0.518925,0.1824515,-11.17459,5.34731,5.251204
157.26,-32.37622,5,0.2045654,-0.500488,0.09084838,-9.70022,5.27983,5.234582
157.28,-29.44763,5,0.2074978,-0.4806833,0.02977964,-10.60592,5.27983,5.226142
157.3,-28.70618,5,0.2506592,-0.4659879,3.49543,-11.05064,5.27983,5.226051
157.32,-16.73779,5,0.2479564,-0.4551716,-1.283198,-11.23389,5.34731,5.26419
157.34,-33.76685,5,0.2647388,-0.4455215,0.4572606,-10.22898,5.27983,5.241918
157.36,-30.09509,5,0.2516135,-0.4416727,-0.03128911,-11.23922,5.27983,5.228318
157.38,-28.92749,5,0.2847539,-0.4410935,0.7931387,-11.64625,5.27983,5.225186
157.4,-28.02551,5,0.2615337,-0.4521654,-0.3671672,-11.71898,5.27983,5.219614
157.42,-39.26929,5,0.2680764,-0.4655494,-0.3213652,-11.72385,5.21235,5.177745
157.44,-22.71118,5,0.2858762,-0.4694001,0.1671843,-12.8973,5.27983,5.201846
157.46,-26.17029,5,0.2789153,-0.4782566,0.09084838,-11.97869,5.27983,5.211414
157.48,-27.91235,5,0.2834639,-0.4727963,-0.1534266,-11.73901,5.27983,5.216656
157.5,6.048096,5,0.2863863,-0.4429387,0.07558119,-11.6913,5.48227,5.340137
157.52,-56.61853,5,0.2850112,-0.4311578,0.1213828,-8.329305,5.21235,5.231871
157.54,-28.94641,5,0.2632536,-0.4207066,0.1977187,-12.33292,5.27983,5.21805
157.56,-30.33948,5,0.4072792,-0.4086975,9.571767,-12.66674,5.27983,5.228341
157.58,-31.80347,5,0.3977191,-0.4112614,-4.321367,-13.00018,5.27983,5.227434
157.6,-32.16223,5,0.3952325,-0.4207363,1.861841,-13.36427,5.27983,5.223111
157.62,-31.65686,5,0.3734361,-0.4391913,-1.115259,-13.57107,5.27983,5.216153
157.64,-31.99353,5,0.3962433,-0.4477905,0.1671843,-13.73745,5.27983,5.215509
157.66,-43.89929,5,0.3912722,-0.4660966,0.4267263,-13.89337,5.21235,5.172523
157.68,-26.8512,5,0.3808541,-0.4841799,-0.5045714,-15.14036,5.27983,5.191218
157.7,-42.2196,5,0.3991799,-0.5039573,0.2435202,-14.33374,5.21235,5.161526
157.72,-26.51758,5,0.3674279,-0.5182673,-1.43587,-15.2236,5.27983,5.184297
157.74,-29.17847,5,0.3260927,-0.5398544,-1.619076,-14.08831,5.27983,5.189795
157.76,-42.02148,5,0.3288801,-0.5466902,0.5030622,-13.64348,5.21235,5.15471
157.78,-25.06396,5,0.3050587,-0.5524827,-0.3519,-14.53899,5.27983,5.177049
157.8,-28.00317,5,0.2976313,-0.5575594,-0.9015187,-13.39214,5.27983,5.187801
157.82,-41.49915,5,0.3184674,-0.5487441,0.8389403,-13.02687,5.21235,5.156731
157.84,-24.8573,5,0.3016139,-0.5442892,-0.596175,-14.0632,5.27983,5.180337
157.86,-27.83667,5,0.2988442,-0.5438206,0.07558119,-13.05626,5.27983,5.191064
157.88,-17.92798,5,0.313594,-0.5193187,0.5946653,-12.71599,5.34731,5.239686
157.9,-35.70898,5,0.3220994,-0.4972452,0.2282531,-11.54351,5.27983,5.221246
157.92,-44.39514,5,0.3387528,-0.483061,0.8847416,-12.64299,5.21235,5.172408
157.94,-25.17456,5,0.3201585,-0.4923386,-0.9320526,-14.15359,5.27983,5.185972
157.96,-26.60742,5,0.2952093,-0.5113373,-1.267931,-13.12507,5.27983,5.190074
157.98,-27.58984,5,0.3017334,-0.5076905,0.4267263,-12.61257,5.27983,5.196146
158,-16.75134,5,0.308301,-0.4887099,-0.2297625,-12.36866,5.34731,5.24136
158.02,-45.55432,5,0.3095453,-0.4805726,0.7778715,-11.16648,5.21235,5.180406
158.04,-25.32947,5,0.319123,-0.4686067,0.9610775,-13.28386,5.27983,5.193675
158.06,-26.58545,5,0.3095651,-0.477613,-1.481671,-12.60498,5.27983,5.197442
158.08,-39.0752,5,0.3222501,-0.4788622,1.159551,-12.35149,5.21235,5.161757
158.1,-22.24109,5,0.3119855,-0.4797909,-0.6419765,-13.38318,5.27983,5.184839
158.12,-25.35278,5,0.3095255,-0.4826187,-0.3519,-12.35579,5.27983,5.19562
158.14,-27.14807,5,0.3237739,-0.4682858,1.098482,-12.03978,5.27983,5.203518
158.16,-27.76465,5,0.3220389,-0.456473,0.01451245,-12.00501,5.27983,5.205864
158.18,-27.91553,5,0.3306405,-0.4463044,-0.3060985,-12.07165,5.27983,5.207016
158.2,-27.80359,5,0.3325447,-0.4401443,0.1671843,-12.13579,5.27983,5.206813
158.22,-38.93274,5,0.3251412,-0.4467603,-0.2297625,-12.16562,5.21235,5.164542
158.24,-33.13696,5,0.3255756,-0.4588578,-0.1686933,-13.30837,5.21235,5.145621
158.26,-19.00769,5,0.3166741,-0.4721633,-0.596175,-13.42148,5.27983,5.177421
158.28,-35.41602,5,0.3219405,-0.478116,0.3809245,-12.11412,5.21235,5.154068
158.3,-20.50696,5,0.3153394,-0.4695314,0.2129859,-12.85955,5.27983,5.184005
158.32,-24.38135,5,0.3147124,-0.4634196,-0.3213652,-11.84351,5.27983,5.197286
158.34,-37.58386,5,0.3177348,-0.4552183,0.5488637,-11.59857,5.21235,5.163246
158.36,-20.92944,5,0.3165838,-0.4482155,-0.09235785,-12.73776,5.27983,5.187327
158.38,-24.05347,5,0.317212,-0.4467996,-0.4740371,-11.80932,5.27983,5.19813
158.4,-25.85315,5,0.3353997,-0.4301057,0.6251997,-11.57296,5.27983,5.205973
158.42,-26.33167,5,0.3299364,-0.4189982,-0.2144953,-11.57857,5.27983,5.207387
158.44,-25.91418,5,0.3203717,-0.4147038,-0.09235785,-11.59625,5.27983,5.20579
158.46,-25.78992,5,0.3343352,-0.4075556,0.01451245,-11.61116,5.27983,5.206882
158.48,-25.92407,5,0.344035,-0.400188,0.1366499,-11.63991,5.27983,5.208187
158.5,-25.80591,5,0.341107,-0.396663,-0.09235785,-11.66141,5.27983,5.207617
158.52,-13.89038,5,0.3363417,-0.3877504,0.07558119,-11.62117,5.34731,5.247034
158.54,-42.06238,5,0.3320485,-0.3896286,0.02977964,-10.42692,5.21235,5.183172
158.56,-21.73853,5,0.3423593,-0.3835025,0.2587874,-12.48927,5.27983,5.196017
158.58,-23.34888,5,0.3417591,-0.3930301,-0.4587703,-11.79531,5.27983,5.201145
158.6,-35.18457,5,0.3173884,-0.4050852,0.02977964,-11.44271,5.21235,5.160999
158.62,-29.83374,5,0.3216281,-0.4145828,0.07558119,-12.4171,5.21235,5.144727
158.64,-16.43591,5,0.3320283,-0.4188039,0.1671843,-12.52894,5.27983,5.180429
158.66,-33.02478,5,0.3306206,-0.4215254,-0.0007547362,-11.27175,5.21235,5.156971
158.68,-18.01477,5,0.3239006,-0.4117513,0.07558119,-12.06782,5.27983,5.186363
158.7,-21.64783,5,0.3181626,-0.4068818,-0.3060985,-11.05746,5.27983,5.198614
158.72,-34.83215,5,0.3261403,-0.3978943,0.1977187,-10.80847,5.21235,5.164999
158.74,-18.01685,5,0.3172789,-0.3924215,-0.01602192,-11.91686,5.27983,5.18829
158.76,-20.82837,5,0.3099607,-0.3934632,-0.04655629,-10.92455,5.27983,5.198076
158.78,-22.11365,5,0.3139712,-0.3808352,0.1977187,-10.56574,5.27983,5.204367
158.8,-22.75671,5,0.3248565,-0.3652927,-0.1686933,-10.49304,5.27983,5.208392
158.82,-22.9314,5,0.330592,-0.3529228,0.06031401,-10.52694,5.27983,5.209961
158.84,-11.27795,5,0.3353563,-0.3360494,0.07558119,-10.55569,5.34731,5.251003
158.86,-28.09521,5,0.338636,-0.3240228,-0.06182348,-9.433275,5.27983,5.228686
158.88,-24.49329,5,0.3377662,-0.312986,0.1824515,-10.38435,5.27983,5.217441
158.9,-22.77515,5,0.3474255,-0.3132305,0.3198562,-10.67821,5.27983,5.212485
158.92,-45.01807,5,0.3421804,-0.3331325,-0.09235785,-10.73017,5.144871,5.128345
158.94,-10.59412,5,0.3412294,-0.3464752,-0.09235785,-12.95423,5.27983,5.172091
158.96,-5.348389,5,0.3346478,-0.3541638,-0.03128911,-10.901,5.34731,5.233453
158.98,-13.16943,5,0.3028327,-0.3356513,-0.7335792,-8.910523,5.34731,5.259753
159,-28.88208,5,0.3546194,-0.2951652,2.503063,-8.584177,5.27983,5.237976
159.02,-26.31262,5,0.4177174,-0.2589618,4.533598,-10.16453,5.27983,5.231955
159.04,-26.39844,5,0.4809291,-0.2392828,2.869475,-11.16145,5.27983,5.231333
159.06,-25.65698,5,0.4547295,-0.2493851,-0.9015187,-11.74207,5.27983,5.22194
159.08,-13.75244,5,0.4700688,-0.251965,-0.2297625,-12.08049,5.34731,5.258209
159.1,-30.66516,5,0.4660117,-0.2597258,-0.03128911,-11.11786,5.27983,5.231917
159.12,-27.02649,5,0.4503081,-0.2687458,-0.1534266,-12.13883,5.27983,5.216439
159.14,-37.16089,5,0.4629943,-0.2906129,0.1061156,-12.51487,5.21235,5.169413
159.16,-19.41418,5,0.4461057,-0.3141841,-0.1381594,-13.7057,5.27983,5.186321
159.18,-33.79309,5,0.4327857,-0.3445286,-0.519839,-12.68359,5.21235,5.152876
159.2,-17.82568,5,0.4092546,-0.3588136,-0.9473198,-13.35779,5.27983,5.177356
159.22,-34.04736,5,0.443749,-0.3638861,0.4725278,-12.33468,5.21235,5.153887
159.24,-19.31018,5,0.4372501,-0.3591625,0.1061156,-13.25111,5.27983,5.182496
159.26,-23.42004,5,0.4416419,-0.3572181,-0.06182348,-12.38446,5.27983,5.194856
159.28,-24.79236,5,0.4270272,-0.3514234,-0.0007547362,-12.17902,5.27983,5.197914
159.3,-25.35461,5,0.4392824,-0.3424978,-0.1381594,-12.22295,5.27983,5.20007
159.32,-37.10999,5,0.4432811,-0.344751,0.1671843,-12.34693,5.21235,5.159659
159.34,-31.47729,5,0.4392859,-0.3575019,-0.09235785,-13.60099,5.21235,5.139802
159.36,-17.56409,5,0.4396951,-0.3706239,-0.1228922,-13.83658,5.27983,5.171716
159.38,-22.07898,5,0.426401,-0.3758761,-0.1381594,-12.54485,5.27983,5.185893
159.4,-24.37378,5,0.4362782,-0.3619611,-0.1228922,-12.18239,5.27983,5.194629
159.42,-14.10388,5,0.4544655,-0.3369156,0.5946653,-12.21039,5.34731,5.240274
159.44,-31.43481,5,0.4552662,-0.321942,-0.2144953,-11.21976,5.27983,5.218113
159.46,-28.32922,5,0.4715228,-0.3069367,-0.0007547362,-12.36877,5.27983,5.207972
159.48,-38.03589,5,0.4663234,-0.3203923,0.5030622,-12.81968,5.21235,5.15949
159.5,-31.55945,5,0.4617693,-0.3433006,-0.2755641,-14.08126,5.21235,5.136756
159.52,-17.3136,5,0.4541985,-0.3645126,-0.596175,-14.2103,5.27983,5.167391
159.54,-34.29565,5,0.4762796,-0.3713371,0.2587874,-12.96046,5.21235,5.145842
159.56,-31.72522,5,0.4821362,-0.3696718,0.5183294,-13.87129,5.21235,5.136618
159.58,-18.76465,5,0.471919,-0.3746074,-0.3213652,-14.15397,5.27983,5.170071
159.6,-23.97668,5,0.4844102,-0.3691256,0.09084838,-13.0769,5.27983,5.186927
159.62,-26.56421,5,0.4960516,-0.3519266,0.1977187,-12.93318,5.27983,5.195133
159.64,-27.37146,5,0.4956156,-0.341529,-0.1228922,-13.09815,5.27983,5.196143
159.66,-27.5011,5,0.502429,-0.3361944,-0.03128911,-13.31153,5.27983,5.195419
159.68,-27.28479,5,0.4997162,-0.3368378,0.1061156,-13.45647,5.27983,5.193264
159.7,-27.04419,5,0.4991677,-0.3393493,-0.03128911,-13.52877,5.27983,5.191534
159.72,-38.80664,5,0.5124195,-0.3461306,0.04504682,-13.6228,5.21235,5.151504
159.74,-21.71667,5,0.5031846,-0.3550718,0.06031401,-14.81588,5.27983,5.171993
159.76,-24.54102,5,0.4886844,-0.3688414,-0.7183124,-13.83051,5.27983,5.179775
159.78,-26.42249,5,0.5075549,-0.3608536,0.7931387,-13.53073,5.27983,5.187292
159.8,-27.1521,5,0.5010098,-0.3550716,-0.04655629,-13.50079,5.27983,5.188839
159.82,-27.14148,5,0.4976558,-0.3524645,-0.09235785,-13.54288,5.27983,5.188138
159.84,-27.10254,5,0.503555,-0.3496469,0.2587874,-13.58902,5.27983,5.188138
159.86,-15.46606,5,0.5036902,-0.340444,0.02977964,-13.59036,5.34731,5.22831
159.88,-32.30127,5,0.5012845,-0.3347496,-0.01602192,-12.43375,5.27983,5.205214
159.9,-29.16992,5,0.5145609,-0.3235854,0.5793981,-13.41323,5.27983,5.195777
159.92,-27.31897,5,0.504132,-0.3304394,-0.3671672,-13.7065,5.27983,5.188501
159.94,-26.85156,5,0.5204672,-0.3327082,0.1366499,-13.76823,5.27983,5.187742
159.96,-26.92957,5,0.524079,-0.3337165,0.1366499,-13.77438,5.27983,5.187792
159.98,-26.87317,5,0.5187214,-0.3360752,-0.107625,-13.76854,5.27983,5.186736
160,-38.3064,5,0.5165846,-0.3459489,0.09084838,-13.77708,5.21235,5.145247
160.02,25.02002,-5,0.5094619,-0.3545058,0.06031401,-14.88688,5.27983,5.166239
160.04,25.48566,-5,0.5065355,-0.3132022,-0.6419765,-9.168208,5.27983,5.177158
160.06,15.46246,-5,0.591144,-0.1752654,5.800774,-5.604485,5.21235,5.152602
160.08,30.45441,-5,0.8947532,0.06247568,15.98398,-5.205554,5.27983,5.21053
160.1,25.7644,-5,1.124822,0.3062911,10.38093,-4.149668,5.27983,5.24053
160.12,26.88586,-5,1.267304,0.5230901,7.77024,-4.353168,5.27983,5.241113
160.14,29.59161,-5,1.481636,0.7297461,10.86948,-5.045616,5.27983,5.238951
160.16,81.44397,-5,1.572483,0.9212385,4.426728,-5.384579,5.54975,5.381763
160.18,66.05603,-5,1.69146,1.120477,7.06795,-0.7280211,5.54975,5.43657
160.2,64.32617,-5,1.777847,1.336206,7.449629,0.5529668,5.54975,5.447803
160.22,60.87665,-5,2.199049,1.619052,20.60994,-0.1450615,5.54975,5.480512
160.24,69.98584,-5,2.476051,1.879603,15.96872,-1.81652,5.61723,5.531556
160.26,52.69797,-5,2.736397,2.099637,12.77787,-2.863952,5.54975,5.504554
160.28,69.29001,-5,2.94609,2.284412,12.18246,-5.946391,5.61723,5.517441
160.3,116.4007,-5,3.057195,2.439989,4.029781,-6.546179,5.887151,5.660681
160.32,125.2413,-5,3.036883,2.582536,1.464895,-2.033836,6.02211,5.772869
160.34,101.6823,-5,3.131918,2.770651,8.487798,1.531539,5.95463,5.77193
160.36,98.15341,-5,3.577569,3.056636,23.93818,0.04745317,5.95463,5.801682
160.38,82.54929,-5,3.913996,3.306987,16.41146,-2.407783,5.887151,5.773002
160.4,-83.25507,-5,4.041652,3.341977,7.144286,-6.375767,4.87495,5.117972
160.42,6.664391,-5,4.147512,3.226,4.426728,-26.04841,4.87495,4.796601
160.44,120.2178,-5,4.041365,2.973512,-4.657245,-29.42125,5.27983,4.862146
160.46,104.1308,-5,3.637385,2.739938,-31.60382,-18.83516,5.21235,4.810495
160.48,139.7854,-5,2.879011,2.542549,-34.39771,-10.84299,5.27983,4.756508
160.5,141.3517,-5,3.215962,2.675837,22.94582,-3.040366,5.27983,4.820003
160.52,120.0349,-5,3.627326,2.99657,18.02979,0.9233561,5.21235,4.870625
