Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
167,-50.23981,-5,-0.5887153,-1.212404,-1.038923,-8.502013,-4.977129,-4.942575,-1.893159,8320
167.02,-48.89734,-5,-0.6006706,-1.204125,-0.1534266,-9.100794,-4.977129,-4.948049,-1.926868,8312
167.04,-49.86469,-5,-0.5258123,-1.185716,2.02978,-9.614012,-4.977129,-4.942452,-1.824588,8324
167.06,-49.86743,-5,-0.5535076,-1.190774,-1.64961,-9.958874,-4.977129,-4.947536,-2.051179,8320
167.08,-38.22711,-5,-0.5426793,-1.188501,0.7320697,-10.20061,-4.909649,-4.909376,-1.974511,8312
167.1,-55.25568,-5,-0.5436255,-1.190954,-0.6725109,-9.210316,-4.977129,-4.933969,-2.122829,8328
167.12,-51.91644,-5,-0.5486847,-1.193249,0.1366499,-10.25999,-4.977129,-4.947083,-2.229132,8340
167.14,-50.52002,-5,-0.5406744,-1.204881,0.02977964,-10.64376,-4.977129,-4.953287,-2.308392,8324
167.16,-49.79041,-5,-0.5549324,-1.220961,-1.145793,-10.71012,-4.977129,-4.958119,-2.403959,8332
167.18,-37.9035,-5,-0.5621414,-1.225876,-0.4740371,-10.63276,-4.909649,-4.91985,-2.304681,8344
167.2,-42.96869,-5,-0.58013,-1.22449,-1.64961,-9.322865,-4.909649,-4.90402,-2.273885,8320
167.22,-55.88263,-5,-0.6086519,-1.224922,-1.038923,-8.898096,-4.977129,-4.940492,-2.39677,8328
167.24,-51.19287,-5,-0.5847876,-1.221402,0.8084057,-9.999214,-4.977129,-4.953387,-2.347657,8332
167.26,-37.48413,-5,-0.593857,-1.225157,-0.3366328,-10.19489,-4.909649,-4.920031,-2.267404,8320
167.28,-53.84961,-5,-0.5884945,-1.226478,-0.6572433,-8.984011,-4.977129,-4.943527,-2.293055,8316
167.3,-50.4425,-5,-0.5913562,-1.223135,-0.6725109,-9.826193,-4.977129,-4.954134,-2.306687,8324
167.32,-49.9942,-5,-0.5457281,-1.217338,1.358024,-10.19156,-4.977129,-4.953499,-2.238644,8332
167.34,-49.69507,-5,-0.5625041,-1.223565,-1.054191,-10.33175,-4.977129,-4.956919,-2.353738,8332
167.36,-49.6059,-5,-0.5571883,-1.228021,0.2587874,-10.41334,-4.977129,-4.958042,-2.37199,8332
167.38,-50.0423,-5,-0.5425487,-1.228222,-0.107625,-10.50925,-4.977129,-4.956917,-2.375626,8336
167.4,-62.0285,-5,-0.5389941,-1.237523,0.06031401,-10.65565,-5.044609,-4.997601,-2.565023,8340
167.42,-45.71112,-5,-0.5199401,-1.241496,0.07558119,-12.00304,-4.977129,-4.973992,-2.525757,8328
167.44,-49.16406,-5,-0.5302278,-1.254439,-0.7946484,-11.21379,-4.977129,-4.965744,-2.612103,8336
167.46,-50.43591,-5,-0.5460579,-1.259375,-0.9778546,-10.99132,-4.977129,-4.963825,-2.659701,8340
167.48,-50.89178,-5,-0.5473854,-1.261076,0.2282531,-10.9699,-4.977129,-4.963241,-2.67919,8332
167.5,-51.10803,-5,-0.5469483,-1.262345,-0.1686933,-11.00424,-4.977129,-4.963248,-2.701121,8328
167.52,-51.38568,-5,-0.5402036,-1.262181,0.1366499,-11.0725,-4.977129,-4.962759,-2.711145,8328
167.54,-51.67316,-5,-0.5353935,-1.262241,0.01451245,-11.16291,-4.977129,-4.962567,-2.736301,8324
167.56,-28.38318,-5,-0.5475873,-1.251584,0.04504682,-11.16089,-4.842169,-4.883503,-2.526299,8324
167.58,-73.51398,-5,-0.5598811,-1.255302,-0.107625,-8.844175,-5.044609,-4.971122,-2.820018,8336
167.6,-49.51892,-5,-0.566851,-1.252223,0.1519171,-11.81941,-4.977129,-4.971435,-2.808818,8332
167.62,-49.57611,-5,-0.5597923,-1.271365,-0.7183124,-11.38292,-4.977129,-4.971123,-2.829748,8328
167.64,-48.33167,-5,-0.6296561,-1.296617,-4.626711,-10.86494,-4.977129,-4.977679,-2.928735,8332
167.66,-45.70752,-5,-0.7095731,-1.32528,-3.008389,-10.12461,-4.977129,-4.986308,-2.935734,8320
167.68,-44.93347,-5,-0.6948808,-1.324959,1.11375,-9.416353,-4.977129,-4.98119,-2.625199,8324
167.7,-45.04742,-5,-0.6970803,-1.313349,-0.550373,-8.858394,-4.977129,-4.975008,-2.428311,8328
167.72,-45.39746,-5,-0.6864142,-1.293981,0.4419934,-8.532586,-4.977129,-4.968605,-2.240499,8324
167.74,-45.2016,-5,-0.6942522,-1.27844,0.07558119,-8.321211,-4.977129,-4.965899,-2.13893,8336
167.76,-44.69312,-5,-0.6975761,-1.265185,0.2282531,-8.145579,-4.977129,-4.964114,-2.026037,8340
167.78,-32.94855,-5,-0.6856558,-1.241544,-0.3366328,-7.988743,-4.909649,-4.91997,-1.746947,8344
167.8,-49.51624,-5,-0.694121,-1.225233,0.01451245,-6.692486,-4.977129,-4.941216,-1.739351,8336
167.82,-45.55969,-5,-0.7011889,-1.209897,0.1519171,-7.48014,-4.977129,-4.95139,-1.681786,8344
167.84,-44.28717,-5,-0.6659999,-1.1972,1.648101,-7.714557,-4.977129,-4.951181,-1.547974,8324
167.86,-43.65717,-5,-0.6730251,-1.192857,-0.8862511,-7.714269,-4.977129,-4.952138,-1.537742,8332
167.88,-43.16675,-5,-0.6757749,-1.189799,0.1671843,-7.63896,-4.977129,-4.95239,-1.49417,8328
167.9,-31.47382,-5,-0.6693455,-1.176171,-0.107625,-7.534299,-4.909649,-4.910254,-1.289199,8316
167.92,-48.1499,-5,-0.6794057,-1.167918,-0.04655629,-6.274658,-4.977129,-4.932784,-1.332608,8316
167.94,-56.52411,-5,-0.6632351,-1.16031,0.2740546,-7.203641,-5.044609,-4.98142,-1.407764,8332
167.96,-49.9375,-5,-0.6447963,-1.168793,0.5488637,-8.72127,-5.044609,-5.002237,-1.472947,8348
167.98,-35.69177,-5,-0.648229,-1.183233,-0.3519,-9.021151,-4.977129,-4.971468,-1.416299,8340
168,-51.76617,-5,-0.6565164,-1.196533,-0.5045714,-7.780623,-5.044609,-4.997535,-1.502385,8360
168.02,-82.86615,5,-0.6600907,-1.192635,0.07558119,-8.54785,-4.977129,-4.967985,-1.384137,8352
168.04,-90.75354,5,-0.6485476,-1.23682,0.9610775,-12.28265,-4.977129,-4.953905,-1.453337,8348
168.06,-96.78381,5,-0.6945537,-1.352223,-3.176328,-15.44409,-4.977129,-4.952766,-1.801424,8336
168.08,-88.76947,5,-0.8472455,-1.525188,-9.191597,-17.65931,-4.909649,-4.92456,-2.190243,8320
168.1,-93.98395,5,-1.128747,-1.753446,-15.90916,-17.4224,-4.909649,-4.932639,-2.696676,8316
168.12,-103.6017,5,-1.51241,-2.025372,-20.04656,-16.57558,-4.977129,-4.999688,-3.178043,8312
168.14,-83.82474,5,-1.814495,-2.277068,-11.81755,-15.98644,-4.909649,-4.990056,-2.825331,8312
168.16,-93.29929,5,-1.793127,-2.415404,0.3656577,-13.71769,-4.909649,-4.940422,-1.595784,8316
168.18,-129.0355,5,-1.786698,-2.503855,-1.985488,-13.29539,-5.044609,-4.970479,-1.089214,8312
168.2,-116.3608,5,-1.863386,-2.606539,-4.260297,-16.38542,-4.977129,-4.938282,-0.8794297,8320
168.22,-124.1832,5,-1.957134,-2.7446,-7.710682,-16.87829,-4.977129,-4.921482,-0.8221481,8324
168.24,-126.8535,5,-2.206813,-2.927283,-13.51221,-17.20054,-4.977129,-4.928232,-1.041641,8316
168.26,-126.5517,5,-2.463871,-3.131692,-13.35954,-16.86106,-4.977129,-4.938837,-1.014019,8316
168.28,-128.406,5,-2.612311,-3.306735,-7.649613,-16.14928,-4.977129,-4.930653,-0.5160428,8328
168.3,27.55506,5,-2.673524,-3.324807,-3.649611,-15.35094,-4.03241,-4.335633,2.074627,8324
168.32,-44.20138,5,-2.754232,-3.238519,-3.954955,1.165841,-3.96493,-4.012888,3.727673,8268
168.34,-99.26849,5,-2.772541,-3.03375,1.663368,4.822976,-4.03241,-3.899259,4.841552,8256
168.36,-340.1777,5,-2.410483,-2.956165,31.98399,-0.04815912,-5.314529,-4.58283,3.348074,8264
168.38,-87.61688,5,-1.853134,-2.893278,29.66338,-29.11953,-4.30233,-4.236874,4.501136,8372
168.4,-153.6297,5,-1.403126,-2.974584,13.34276,-24.42357,-4.30233,-4.053296,3.990766,8268
168.42,-362.5455,5,-1.463839,-3.182113,-7.710682,-28.28211,-5.314529,-4.614583,0.1466963,8308
168.44,-64.08217,5,-2.057111,-3.562891,-33.86336,-49.52525,-4.03241,-4.200653,-1.45664,8344
168.46,-292.097,5,-2.837798,-4.235834,-40.9626,-31.25593,-5.044609,-4.702963,-5.074635,8260
168.48,-209.6912,5,-3.651329,-4.802837,-44.0771,-39.50993,-4.977129,-4.928267,-6.07776,8320
168.5,-170.8118,5,-4.531185,-5.457335,-45.13054,-33.69671,-4.977129,-5.066094,-6.423248,8320
168.52,34.2233,5,-5.112917,-5.788089,-26.42825,-23.5871,-3.897449,-4.444329,-2.356498,8332
168.54,-73.18661,5,-5.35991,-5.783029,-12.79465,4.555663,-4.03241,-4.173754,1.545447,8256
168.56,-197.6519,5,-5.367131,-5.526846,-3.970222,12.12921,-4.572248,-4.311766,4.162701,8272
168.58,-25.84924,5,-5.035529,-5.148958,25.93818,3.813982,-3.695009,-3.783062,8.349339,8332
168.6,-214.8441,5,-4.159271,-4.731801,40.96109,12.48317,-4.30233,-3.797947,10.67117,8252
168.62,-104.326,5,-3.569258,-4.261968,23.89238,-2.639907,-3.627529,-3.362526,12.45526,8312
168.64,-160.7951,5,-3.509917,-4.102087,9.907645,-1.712304,-3.627529,-3.221665,11.23466,8252
168.66,-318.777,5,-3.137411,-4.039249,12.38093,-8.406384,-4.36981,-3.595336,9.414276,8272
168.68,-100.1772,5,-3.103388,-4.10636,-2.153427,-28.57834,-3.357609,-3.195211,8.815989,8288
168.7,-190.5796,5,-3.496957,-4.428268,-22.01603,-18.66473,-3.560049,-3.208936,6.460405,8216
168.72,-32.18408,5,-4.277646,-4.694201,-40.42825,-18.36261,-2.68281,-2.771797,6.372157,8232
168.74,-152.3027,5,-5.015304,-5.00211,-40.19924,0.1189241,-3.08769,-2.871802,5.773786,8192
168.76,-31.41925,5,-4.901915,-4.917333,20.16719,0.03947908,-2.412889,-2.436013,9.505714,8208
168.78,-219.6352,5,-4.325866,-4.701234,39.60231,9.969744,-3.08769,-2.547915,11.08146,8192
168.8,-87.57178,5,-3.77902,-4.341381,27.29696,-4.076056,-2.345409,-2.10153,13.12472,8236
168.82,-275.4889,5,-3.242032,-4.166203,26.31986,-2.138005,-3.02021,-2.287236,11.81001,8156
168.84,-138.1864,5,-3.201165,-4.104792,0.4877952,-19.78484,-2.345409,-2.01556,10.6938,8196
168.86,-71.33636,5,-3.480605,-4.242641,-20.27557,-16.48043,-1.738089,-1.603586,9.67453,8172
168.88,-161.4617,5,-3.919879,-4.403147,-32.99313,-6.226263,-1.940529,-1.597816,8.352637,8140
168.9,-58.30737,5,-4.64859,-4.579067,-36.0771,-5.935618,-1.40069,-1.35187,8.104957,8156
168.92,-224.5132,5,-4.167807,-4.560468,32.50307,2.758932,-2.075489,-1.549583,9.427971,8128
168.94,-151.0219,5,-3.763181,-4.410453,19.26643,-9.555719,-1.738089,-1.383871,10.50171,8160
168.96,-67.83179,5,-3.438059,-4.281926,18.79314,-11.16257,-1.06329,-0.8901874,11.46685,8132
168.98,-255.7134,5,-3.410303,-4.258858,-0.8862511,-4.246631,-1.738089,-1.099824,9.524488,8080
169,-105.1902,5,-3.828433,-4.343098,-25.51221,-17.03539,-1.06329,-0.8717677,8.376906,8132
169.02,-66.95361,5,-4.088414,-4.500212,7.602301,-9.299346,-0.6584091,-0.5605083,8.552219,8140
169.04,-84.8092,5,-3.960038,-4.416741,2.41146,-0.746374,-0.4559698,-0.2598748,10.23739,8080
169.06,7.274536,5,-4.233441,-4.259402,-17.93969,4.263883,0.2863102,0.2847596,11.55165,8072
169.08,-16.92932,5,-3.859269,-3.888986,24.77788,15.70011,0.6237106,0.7796324,14.26244,8004
169.1,-50.13611,5,-3.138398,-3.298042,25.87712,18.43958,0.89363,1.228238,16.65814,8012
169.12,-46.4574,5,-2.598484,-2.73665,48.09087,15.18881,1.298511,1.669732,17.30009,8008
169.14,-134.7477,5,-1.681409,-2.206387,39.99926,10.23501,1.23103,1.85824,17.11524,7980
169.16,-110.3457,5,-1.243547,-1.87989,20.04505,-3.374445,1.568431,2.093838,15.08311,7980
169.18,-81.40723,5,-1.036806,-1.776404,6.716805,-10.53316,1.97331,2.372517,12.73039,7964
169.2,-2.869141,5,-1.406474,-1.846641,-17.25267,-10.93437,2.64811,2.78697,10.45092,7924
169.22,-186.546,5,-1.804147,-2.061458,-21.2374,-2.290561,1.90583,2.445717,7.01179,7892
169.24,-88.36462,5,-1.896818,-2.212305,-5.267932,-14.74063,2.243231,2.4746,6.14079,7928
169.26,18.62317,5,-1.568241,-2.242587,15.58704,-13.93391,2.985511,2.971699,7.430327,7916
169.28,-10.27808,5,-1.564438,-2.159435,-5.787016,-2.585707,3.25543,3.346608,7.613502,7856
169.3,69.8877,5,-2.298805,-2.110894,-32.65726,4.678199,3.93023,3.805314,7.090269,7872
169.32,64.95605,5,-2.278727,-1.878301,25.78551,17.61068,4.267631,4.221905,9.141935,7816
169.34,47.20459,5,-1.303985,-1.250355,43.1901,22.47221,4.60503,4.73106,12.94894,7820
169.36,17.60938,5,-0.1358531,-0.454309,58.31988,20.04485,4.94243,5.24271,15.00956,7776
169.38,-2.203979,5,0.6204691,0.211293,40.28934,12.9798,5.27983,5.650979,14.21968,7760
169.4,50.01721,5,1.17197,0.7159925,26.19773,4.639149,5.95463,6.181772,12.95418,7724
169.42,-138.2582,5,1.223676,0.8564216,0.3809245,3.89938,5.27983,5.90445,8.170105,7684
169.44,9.136719,5,1.295859,0.8683025,8.090851,-15.65495,5.95463,6.109042,5.763006,7720
169.46,-75.02051,5,0.8940844,0.5387496,-17.77175,-12.52151,5.61723,5.88908,1.502,7692
169.48,-97.34253,5,0.1722507,0.05935292,-32.85572,-16.69258,5.27983,5.485539,-2.30918,7696
169.5,119.469,5,0.1375179,-0.2092034,-5.832818,-21.23685,6.29203,5.936121,-0.901128,7724
169.52,1.674805,5,-0.2995525,-0.4470746,-30.53512,-1.036019,5.95463,5.90993,-1.644237,7684
169.54,-46.69641,5,-0.7076709,-0.5533038,0.5488637,1.654273,5.61723,5.675451,-2.139009,7672
169.56,138.8252,5,0.1180748,-0.2620994,29.43437,-3.848806,6.62943,6.308189,2.307228,7696
169.58,16.99951,5,-0.1330574,-0.1247412,-9.161062,11.99252,6.35951,6.377347,1.431834,7616
169.6,-61.98096,5,0.04658781,0.09407452,20.56414,9.40004,5.95463,6.17485,1.283675,7648
169.62,-49.59509,5,0.8987625,0.3739148,30.31987,-3.150749,5.95463,6.162736,2.074037,7660
169.64,133.5271,5,0.7020726,0.4396418,-9.038925,-9.150347,6.96683,6.685414,1.472796,7660
169.66,82.52246,5,0.2655688,0.4118228,-17.1916,6.851643,7.03431,6.885547,0.6845936,7612
169.68,-192.4406,5,0.4497038,0.4627225,10.50307,11.10541,5.61723,6.152681,-0.9628606,7596
169.7,74.17761,5,1.31684,0.7200233,34.3962,-16.35714,6.69691,6.561626,1.260168,7692
169.72,5.900269,5,1.368978,0.691056,0.4419934,-7.798044,6.62943,6.660958,-0.5547578,7600
169.74,16.16577,5,0.6947887,0.5502777,-21.55801,-6.773343,6.69691,6.634839,-2.909234,7656
169.76,-5.645996,5,1.101403,0.5874329,15.67864,-6.474764,6.62943,6.639417,-2.132137,7632
169.78,-11.2157,5,0.8102212,0.5061608,-9.725948,-7.528699,6.561951,6.548859,-3.711854,7648
169.8,5.42041,5,1.018903,0.5020631,7.938179,-9.472376,6.62943,6.574317,-3.413959,7628
169.82,4.405273,5,0.8726032,0.4420199,-7.145795,-8.58793,6.62943,6.559391,-4.220433,7656
169.84,4.108154,5,0.8998942,0.4232258,0.3961921,-8.203352,6.62943,6.5564,-4.284733,7644
169.86,-7.161011,5,0.8803127,0.4033152,-2.351901,-7.939213,6.561951,6.509968,-4.646686,7656
169.88,9.551636,5,0.9140258,0.4042739,1.32749,-8.989523,6.62943,6.531867,-4.646247,7640
169.9,7.509399,5,0.8726895,0.3918037,-1.832817,-7.854004,6.62943,6.533271,-4.879684,7640
169.92,18.64294,5,0.881403,0.4099387,0.1824515,-7.311632,6.69691,6.575263,-4.738818,7644
169.94,2.323853,5,0.8715513,0.4280394,-0.550373,-5.815989,6.62943,6.55044,-4.866633,7624
169.96,6.886963,5,0.8685971,0.4497412,0.1977187,-6.457184,6.62943,6.536584,-4.911374,7636
169.98,9.547607,5,0.8854333,0.4653437,0.09084838,-6.466451,6.62943,6.530287,-4.906645,7648
170,12.09961,5,0.8582034,0.4721758,0.304589,-6.102255,6.62943,6.522676,-4.963508,7660
170.02,2.505493,5,0.8600571,0.4791931,-0.5656406,-5.625372,6.561951,6.479492,-5.011182,7652
170.04,9.617188,5,0.8556508,0.4853972,0.1671843,-6.252485,6.561951,6.459894,-5.00193,7656
170.06,25.11731,5,0.8456086,0.4945222,-0.5656406,-5.877768,6.62943,6.491332,-4.824662,7636
170.08,33.30249,5,0.8503208,0.5294564,0.1366499,-4.046128,6.69691,6.548997,-4.469963,7640
170.1,15.75293,5,0.843641,0.5763983,0.2435202,-2.001815,6.62943,6.534259,-4.362835,7644
170.12,19.47729,5,0.8691664,0.6324553,1.770238,-2.494725,6.62943,6.529449,-4.183597,7672
170.14,21.36682,5,0.9163432,0.680649,2.274055,-2.587806,6.62943,6.530254,-4.028564,7644
170.16,23.07166,5,0.9249018,0.7167942,0.01451245,-2.473884,6.62943,6.528523,-3.984498,7656
170.18,36.30322,5,0.937453,0.7571552,0.02977964,-2.231021,6.69691,6.567914,-3.766771,7668
170.2,21.31018,5,0.9301816,0.7889792,0.02977964,-0.7234285,6.62943,6.542647,-3.778961,7668
170.22,26.28442,5,0.9438523,0.8264337,0.5335966,-1.274024,6.62943,6.53196,-3.67132,7664
170.24,28.62305,5,0.9840615,0.8609276,2.930544,-1.257199,6.62943,6.530581,-3.535425,7648
170.26,42.02478,5,0.9838889,0.8956975,-0.1534266,-0.9719258,6.69691,6.568585,-3.36553,7660
170.28,26.49255,5,0.9997094,0.9310246,0.4725278,0.5019912,6.62943,6.546054,-3.324158,7644
170.3,20.68433,5,0.9666181,0.9486943,0.04504682,0.007361583,6.561951,6.489146,-3.492351,7668
170.32,28.84424,5,1.015179,0.9664021,1.983979,-1.054744,6.561951,6.469476,-3.363322,7680
170.34,55.6084,5,1.026759,0.9912877,0.7320697,-0.9089425,6.69691,6.542912,-3.055079,7676
170.36,35.2085,5,1.026491,1.023421,0.2740546,1.873778,6.62943,6.53579,-2.980237,7656
170.38,38.10547,5,1.020311,1.068789,0.3351234,1.684493,6.62943,6.530915,-2.882926,7648
170.4,38.19641,5,1.127168,1.130068,6.36566,1.504443,6.62943,6.540055,-2.591769,7672
170.42,36.55615,5,1.223173,1.194847,3.312223,1.080112,6.62943,6.550367,-2.486648,7636
170.44,59.41272,5,1.247529,1.252228,2.716804,0.6101766,6.76439,6.630264,-2.386104,7664
170.46,37.22473,5,1.29269,1.304087,1.296956,2.434613,6.69691,6.624113,-2.473757,7640
170.48,26.73914,5,1.345381,1.353349,1.190086,1.20214,6.62943,6.579502,-2.68859,7644
170.5,31.74817,5,1.444391,1.387982,6.029782,-0.9978579,6.62943,6.562334,-2.84257,7672
170.52,22.18457,5,1.480531,1.384907,-0.06182348,-2.089559,6.561951,6.508687,-3.324894,7672
170.54,41.01715,5,1.469571,1.365505,0.5793981,-3.713156,6.62943,6.516611,-3.633126,7672
170.56,27.86682,5,1.459146,1.333901,-0.7641136,-2.874866,6.561951,6.47505,-4.001668,7544
170.58,44.04364,5,1.472419,1.328066,0.09084838,-3.668863,6.62943,6.49752,-4.02929,7672
170.6,40.82904,5,1.468299,1.324684,0.4114593,-2.545108,6.62943,6.504781,-4.159013,7696
170.62,40.48779,5,1.44427,1.33005,-0.07709067,-2.044022,6.62943,6.503088,-4.281971,7664
170.64,41.09222,5,1.449816,1.343427,0.2740546,-1.760732,6.62943,6.501332,-4.308309,7680
170.66,42.4931,5,1.434765,1.354134,0.1977187,-1.454433,6.62943,6.496678,-4.373886,7656
170.68,43.84698,5,1.440818,1.370362,-0.06182348,-1.122797,6.62943,6.494447,-4.343176,7676
170.7,45.15027,5,1.442648,1.389342,0.1061156,-0.7641252,6.62943,6.492703,-4.313407,7676
170.72,46.8363,5,1.431592,1.407034,-0.07709067,-0.3482419,6.62943,6.489561,-4.294671,7660
170.74,48.24353,5,1.442381,1.431347,0.04504682,0.07092352,6.62943,6.489326,-4.191245,7648
170.76,50.01233,5,1.429574,1.453194,0.1061156,0.5446329,6.62943,6.486951,-4.143485,7656
170.78,40.01556,5,1.438476,1.472892,-0.01602192,0.9928743,6.561951,6.446478,-4.148316,7672
170.8,58.50958,5,1.442255,1.496826,0.1061156,0.3053086,6.62943,6.469033,-3.972223,7656
170.82,56.82928,5,1.442373,1.519504,0.1977187,1.730034,6.62943,6.479463,-3.833955,7640
170.84,68.58221,5,1.438059,1.562547,0.7931387,2.552767,6.69691,6.525054,-3.536319,7636
170.86,51.3587,5,1.495183,1.621148,3.556499,4.076751,6.62943,6.512019,-3.330238,7524
170.88,39.74664,5,1.661948,1.707551,10.38093,2.766902,6.561951,6.482733,-3.113765,7648
170.9,52.9574,5,1.84713,1.795138,6.426728,0.1369291,6.62943,6.521589,-2.982003,7656
170.92,48.00903,5,1.887262,1.832978,1.602299,-0.4006879,6.62943,6.52772,-3.430518,7636
170.94,47.14288,5,1.89924,1.847447,1.11375,-1.297803,6.62943,6.519552,-3.85961,7652
170.96,47.48413,5,1.924909,1.849635,0.5030622,-2.066033,6.62943,6.510097,-4.197777,7644
170.98,49.06812,5,1.898339,1.832613,0.02977964,-2.450304,6.62943,6.495404,-4.603849,7656
171,50.36658,5,1.903664,1.819358,-0.2297625,-2.562613,6.62943,6.485999,-4.814776,7656
171.02,51.30243,5,1.902025,1.810383,0.1519171,-2.499622,6.62943,6.478944,-4.999256,7652
171.04,52.2027,5,1.897815,1.805906,-0.04655629,-2.347479,6.62943,6.472969,-5.148064,7648
171.06,53.01007,5,1.900706,1.807803,0.1519171,-2.162721,6.62943,6.46874,-5.243927,7660
171.08,53.84808,5,1.90238,1.814017,0.2587874,-1.960475,6.62943,6.465094,-5.321981,7652
171.1,66.63245,5,1.893219,1.828444,0.1366499,-1.680468,6.69691,6.501032,-5.262645,7652
171.12,51.14764,5,1.883423,1.842148,0.1213828,-0.1906582,6.62943,6.474236,-5.359423,7648
171.14,44.13873,5,1.890265,1.856594,1.464895,-0.8095621,6.561951,6.421251,-5.484059,7660
171.16,74.32166,5,1.941146,1.884748,2.350391,-2.036955,6.69691,6.483175,-5.198245,7656
171.18,55.37427,5,1.935179,1.899879,0.06031401,0.2013194,6.62943,6.467426,-5.304776,7640
171.2,46.091,5,1.970334,1.930417,2.212986,-0.3705201,6.561951,6.422694,-5.359467,7668
171.22,61.54504,5,2.110192,1.983486,4.380926,-2.124727,6.62943,6.456474,-5.101693,7640
171.24,-114.1204,5,2.05701,1.87037,0.1671843,-1.916952,5.61723,5.84647,-7.551444,7636
171.26,209.7065,5,2.097871,1.853919,0.6404669,-19.11021,7.03431,6.425919,-5.815413,7692
171.28,132.4415,5,1.911083,1.790379,-7.145795,2.849198,7.03431,6.669075,-5.503288,7612
171.3,117.7661,5,1.146848,1.788653,-31.25267,12.13048,7.03431,6.699336,-5.84765,7608
171.32,49.99969,5,1.580141,2.000885,39.08323,15.22681,6.69691,6.592628,-3.802868,7620
171.34,46.1861,5,2.190505,2.297306,23.63284,8.380526,6.62943,6.576441,-2.480371,7628
171.36,45.43488,5,2.589431,2.49608,21.48017,2.145427,6.62943,6.584061,-2.674876,7628
171.38,-137.1992,5,2.565912,2.395189,-7.512208,-2.372478,5.54975,5.895063,-6.287629,7644
171.4,200.2343,5,2.438267,2.264369,-5.832818,-22.82997,6.96683,6.399766,-5.823804,7696
171.42,-33.64868,5,2.298371,1.992777,-11.45114,-2.178725,6.02211,6.048125,-7.67528,7624
171.44,85.74988,5,1.526942,1.762477,-44.09237,-9.431876,6.35951,6.014404,-8.741712,7680
171.46,87.6358,5,1.521338,1.614986,20.67101,-2.127517,6.35951,6.035681,-7.53698,7660
171.48,82.60547,5,1.571172,1.647189,-9.756483,2.73046,6.35951,6.087686,-6.137948,7640
171.5,82.44098,5,1.420043,1.697102,4.945812,5.966307,6.35951,6.105585,-5.629362,7668
171.52,-127.2772,5,2.009595,1.809616,17.78551,5.687539,5.21235,5.509492,-5.853129,7652
171.54,206.4333,5,1.803171,1.834966,1.81604,-14.41076,6.62943,6.044724,-5.091274,7724
171.56,111.7137,5,2.166639,1.910919,8.472529,4.749065,6.561951,6.294493,-3.645547,7656
171.58,-76.24463,5,1.884433,1.96051,-33.95496,8.422706,5.61723,5.79754,-5.825943,7632
171.6,-0.4452515,5,1.712246,1.862559,24.51834,-7.513936,5.61723,5.537725,-7.074067,7716
171.62,32.24609,5,2.243761,1.796894,18.68627,-12.14039,5.684711,5.536194,-6.134724,7712
171.64,95.9187,5,1.882375,1.651119,-32.45878,-10.56054,6.02211,5.690889,-6.833775,7696
171.66,78.00635,5,1.138248,1.415696,-26.77939,-0.6032301,5.95463,5.641096,-7.887941,7676
171.68,69.61627,5,1.206593,1.414946,2.136651,3.923225,5.887151,5.632065,-6.114005,7696
171.7,69.84943,5,1.375588,1.527735,11.09849,5.521688,5.887151,5.672904,-4.694227,7676
171.72,59.96472,5,1.736931,1.726799,12.82368,5.401136,5.887151,5.740263,-3.42039,7696
171.74,73.63879,5,1.949544,1.918119,13.03742,3.667924,6.02211,5.861172,-2.942045,7696
171.76,43.98846,5,2.165841,2.073856,8.838943,3.150118,5.95463,5.878485,-3.055668,7672
171.78,56.5119,5,2.136862,2.138844,0.02977964,-0.06256883,6.02211,5.896156,-3.787622,7684
171.8,40.82581,5,2.229798,2.159633,1.296956,-1.262357,5.95463,5.85855,-4.263794,7704
171.82,34.9281,5,2.188676,2.122283,-0.550373,-3.530532,5.887151,5.783109,-5.104696,7700
171.84,54.5752,5,2.212886,2.075808,-0.4893047,-5.686753,5.95463,5.786927,-5.409749,7676
171.86,52.93085,5,2.17425,2.018194,-1.741213,-5.005915,5.95463,5.781186,-5.809716,7716
171.88,41.72522,5,2.111659,1.963385,-3.802283,-4.544378,5.887151,5.730516,-6.244377,7720
171.9,58.89978,5,2.106134,1.933265,0.5946653,-5.330656,5.95463,5.749393,-6.260415,7704
171.92,55.81305,5,2.087343,1.910679,-1.252663,-4.055194,5.95463,5.756691,-6.342149,7700
171.94,54.0105,5,2.096838,1.914576,-0.3519,-3.558615,5.95463,5.76242,-6.316115,7700
171.96,52.44177,5,2.132583,1.932668,0.8236728,-3.533139,5.95463,5.768083,-6.297423,7700
171.98,52.08118,5,2.130636,1.942717,-0.2297625,-3.666881,5.95463,5.766598,-6.428666,7700
172,52.28687,5,2.1406,1.94997,0.3198562,-3.823682,5.95463,5.764228,-6.508029,7724
172.02,52.95312,5,2.135103,1.95139,-0.01602192,-3.886022,5.95463,5.760056,-6.611015,7700
172.04,53.51215,5,2.141139,1.954209,0.02977964,-3.878276,5.95463,5.757594,-6.652886,7708
172.06,65.64459,5,2.139491,1.964673,-0.04655629,-3.783577,6.02211,5.795727,-6.565141,7704
172.08,60.50983,5,2.150224,1.98515,-0.07709067,-2.530479,6.02211,5.813471,-6.492558,7700
