Tiempo,ControlPWM,ReferenciaPosicion,ThetaMedido,ThetaObservado,OmegaMedido,OmegaObservado,PosicionMedido,PosicionObservado,VelocidadObservado,TiempoTranscurrido
4.78,-69.65479,-5,1.757066,1.310429,-0.6725109,-2.664962,-4.639729,-4.250918,5.362123,8312
4.8,-62.15515,-5,1.290675,1.087561,-25.42061,-13.09504,-4.707209,-4.471645,0.6532724,8332
4.82,-29.80151,-5,0.7999835,0.6598831,-23.2374,-17.61055,-4.707209,-4.656844,-2.31733,8344
4.84,8.460083,-5,0.6962401,0.3331729,-5.466405,-16.96861,-4.572248,-4.650342,-2.750904,8324
4.86,3.71106,-5,0.4478181,0.0903411,-10.18396,-11.88117,-4.572248,-4.654846,-3.301191,8332
4.88,-13.88184,-5,-0.01040248,-0.1394872,-19.95496,-7.522334,-4.707209,-4.774158,-4.231335,8320
4.9,4.7323,-5,0.1997182,-0.1660046,10.13665,-7.108466,-4.639729,-4.729838,-2.905764,8312
4.92,-62.16858,-5,0.3000078,-0.1746813,6.350392,-5.42317,-4.977129,-4.891618,-3.183162,8316
4.94,-42.02222,-5,0.373432,-0.186397,4.838942,-11.31322,-4.977129,-4.959022,-3.481128,8332
4.96,24.31104,-5,0.3575883,-0.2270257,-2.199229,-12.99232,-4.639729,-4.79468,-3.352546,8332
4.98,-5.674316,-5,0.1092243,-0.3061313,-14.47404,-6.601138,-4.707209,-4.790744,-3.860887,8316
5,-0.9622803,-5,-0.1472968,-0.3582559,-6.764116,-4.540014,-4.707209,-4.809499,-3.901439,8324
5.02,-4.050903,-5,0.101165,-0.2847859,14.02979,-3.532336,-4.707209,-4.769838,-2.659858,8296
5.04,-0.4377441,-5,0.293587,-0.1645633,5.129018,-3.797656,-4.639729,-4.687976,-2.008227,8300
5.06,-23.58057,-5,0.4066837,-0.06834418,3.831308,-4.014536,-4.707209,-4.690668,-2.1273,8308
5.08,-21.40308,-5,0.4023446,-0.03134692,0.2435202,-6.479362,-4.707209,-4.708618,-2.616266,8312
5.1,-7.05127,-5,0.4023416,-0.03419083,-0.4893047,-7.862807,-4.639729,-4.686355,-2.860166,8324
5.12,-20.8761,-5,0.3453684,-0.06965315,-2.504572,-7.164052,-4.707209,-4.728044,-3.284433,8332
5.14,-15.23804,-5,0.3107972,-0.1022357,-1.16106,-7.983835,-4.707209,-4.750284,-3.444946,8328
5.16,-13.01355,-5,0.3119476,-0.1293388,0.04504682,-7.960721,-4.707209,-4.757814,-3.466663,8324
5.18,-12.74023,-5,0.3141911,-0.1438087,0.7931387,-7.730293,-4.707209,-4.758619,-3.460943,8332
5.2,-13.41016,-5,0.3289228,-0.1455825,0.4725278,-7.601959,-4.707209,-4.756116,-3.44021,8328
5.22,-14.2196,-5,0.3413218,-0.1423098,0.5946653,-7.628047,-4.707209,-4.75412,-3.462968,8324
5.24,-3.096924,-5,0.3455353,-0.1325,-0.01602192,-7.717024,-4.639729,-4.713686,-3.389255,8328
5.26,-8.188599,-5,0.3296586,-0.1241815,-0.3366328,-6.600362,-4.639729,-4.698987,-3.415754,8344
5.28,-20.73181,-5,0.2985756,-0.123615,-0.519839,-6.296484,-4.707209,-4.73782,-3.591658,8324
5.3,-3.834351,-5,0.3112293,-0.1158608,0.5641309,-7.376126,-4.639729,-4.713217,-3.454356,8336
5.32,-18.12598,-5,0.2963819,-0.1249092,-0.550373,-6.355762,-4.707209,-4.74461,-3.577498,8316
5.34,-13.41992,-5,0.2837221,-0.1295772,0.09084838,-7.079512,-4.707209,-4.75906,-3.584236,8316
5.36,11.32117,-5,0.3039969,-0.1165692,0.5030622,-7.097329,-4.572248,-4.68046,-3.238393,8324
5.38,-22.25427,-5,0.3036052,-0.1061571,0.1061156,-4.660233,-4.707209,-4.725428,-3.341589,8320
5.4,-15.70044,-5,0.3132218,-0.08712946,-0.01602192,-6.469912,-4.707209,-4.745288,-3.34922,8340
5.42,-13.17847,-5,0.3462805,-0.08544749,2.533597,-7.110571,-4.707209,-4.752337,-3.365841,8348
5.44,-11.11023,-5,0.303058,-0.1031751,-2.016023,-7.131585,-4.707209,-4.762073,-3.520708,8340
5.46,-11.23352,-5,0.3502477,-0.09948288,1.205353,-7.095929,-4.707209,-4.758473,-3.373497,8340
5.48,-11.06067,-5,0.3250431,-0.1037947,-0.550373,-6.999452,-4.707209,-4.760734,-3.469368,8344
5.5,0.2216797,-5,0.3470351,-0.09076659,0.3809245,-6.967089,-4.639729,-4.71812,-3.277516,8332
5.52,-16.83252,-5,0.3425509,-0.08310516,0.2893218,-5.816927,-4.707209,-4.740959,-3.381624,8328
5.54,-13.79358,-5,0.3594905,-0.06995059,0.6251997,-6.835075,-4.707209,-4.750397,-3.391526,8328
5.56,-0.3823242,-5,0.3504552,-0.067849,-0.6267089,-7.142584,-4.639729,-4.717433,-3.362095,8320
5.58,-16.75928,-5,0.3631048,-0.06524997,0.3198562,-6.059844,-4.707209,-4.741567,-3.416893,8336
5.6,-1.767334,-5,0.3651463,-0.05197466,0.2587874,-6.978987,-4.639729,-4.712383,-3.328736,8332
5.62,-16.53589,-5,0.3451195,-0.05856715,-0.7793808,-6.028422,-4.707209,-4.743717,-3.498514,8324
5.64,-12.84741,-5,0.3721151,-0.05235664,0.7320697,-6.981524,-4.707209,-4.753922,-3.451834,8324
5.66,-11.04224,-5,0.3628477,-0.06118974,-0.8709843,-7.205284,-4.707209,-4.760904,-3.542384,8324
5.68,-10.64575,-5,0.3781996,-0.06403,0.5030622,-7.222524,-4.707209,-4.76165,-3.519451,8324
5.7,-10.32239,-5,0.3656335,-0.06920598,0.2435202,-7.151392,-4.707209,-4.763756,-3.573405,8332
5.72,1.525024,-5,0.3625312,-0.06392451,-0.2908313,-7.035677,-4.639729,-4.724188,-3.441255,8336
5.74,-15.2251,-5,0.3585315,-0.05914047,0.1977187,-5.774714,-4.707209,-4.747137,-3.502675,8328
5.76,0.0008544922,-5,0.3516665,-0.04438002,0.2282531,-6.582434,-4.639729,-4.718078,-3.389939,8336
5.78,-15.05652,-5,0.3513256,-0.04243408,-0.3977011,-5.599945,-4.707209,-4.74614,-3.466912,8332
5.8,0.4681396,-5,0.3600316,-0.02755085,0.7473372,-6.472801,-4.639729,-4.71691,-3.312771,8328
5.82,-14.49304,-5,0.3539155,-0.02787737,-0.3824344,-5.483788,-4.707209,-4.745697,-3.413424,8316
5.84,-21.99963,-5,0.3605124,-0.03072177,0.4725278,-6.386099,-4.774689,-4.798173,-3.536839,8332
5.86,-3.130371,-5,0.362163,-0.04126792,-0.3366328,-7.716469,-4.707209,-4.781409,-3.496131,8324
5.88,-5.478394,-5,0.353682,-0.05440383,-0.03128911,-6.660804,-4.707209,-4.773593,-3.475054,8344
5.9,17.45679,-5,0.31056,-0.04540178,-0.8251827,-6.004301,-4.572248,-4.692127,-3.207045,8336
5.92,-5.299072,-5,0.3286724,-0.01587546,0.2129859,-3.340517,-4.639729,-4.691165,-3.031228,8316
5.94,-4.227539,-5,0.3272241,0.02349415,0.7320697,-3.869426,-4.639729,-4.691656,-2.947271,8320
5.96,-16.25439,-5,0.4025601,0.05591191,3.556499,-4.384091,-4.707209,-4.725502,-2.910678,8344
5.98,-11.30774,-5,0.4260483,0.06715655,0.3656577,-6.01359,-4.707209,-4.742238,-3.03198,8336
6,2.393311,-5,0.4388392,0.06670558,0.6862684,-6.606956,-4.639729,-4.71079,-3.020096,8340
6.02,-12.75183,-5,0.4000719,0.04920551,-1.16106,-5.51119,-4.707209,-4.743229,-3.258911,8332
6.04,-8.903931,-5,0.4126906,0.04605157,0.304589,-6.359312,-4.707209,-4.75523,-3.250193,8352
6.06,4.263672,-5,0.4114664,0.0429979,0.3656577,-6.500532,-4.639729,-4.720496,-3.174576,8352
6.08,-11.7356,-5,0.3928407,0.03574502,-0.4893047,-5.227324,-4.707209,-4.747273,-3.292174,8348
6.1,-8.056641,-5,0.3939807,0.03789362,0.304589,-6.004421,-4.707209,-4.758483,-3.289308,8348
6.12,5.069702,-5,0.3999932,0.04139635,0.5335966,-6.138881,-4.639729,-4.72237,-3.164263,8340
6.14,0.3720703,-5,0.3937905,0.04992978,-0.3213652,-4.881108,-4.639729,-4.706422,-3.100881,8344
6.16,-13.50159,-5,0.413593,0.06720498,0.5335966,-4.615943,-4.707209,-4.737227,-3.125878,8332
6.18,-8.36731,-5,0.401699,0.06883869,-0.01602192,-5.797643,-4.707209,-4.754863,-3.238769,8344
6.2,-5.451538,-5,0.3893965,0.05465903,-0.4435031,-6.014803,-4.707209,-4.76496,-3.302661,8340
6.22,6.874146,-5,0.4070296,0.05836145,0.304589,-5.897094,-4.639729,-4.724805,-3.090853,8324
6.24,1.471436,-5,0.406796,0.07150455,0.02977964,-4.574202,-4.639729,-4.705957,-3.004175,8328
6.26,-0.675415,-5,0.4076882,0.09470251,0.4572606,-4.247864,-4.639729,-4.697797,-2.942035,8340
6.28,-0.8302002,-5,0.3996163,0.1106785,-0.1686933,-4.218296,-4.639729,-4.696873,-2.944707,8332
6.3,-0.583252,-5,0.410493,0.1249375,0.2129859,-4.24739,-4.639729,-4.695958,-2.893364,8336
6.32,-0.0970459,-5,0.4086241,0.1339813,0.2282531,-4.23187,-4.639729,-4.696565,-2.881349,8336
6.34,0.7772217,-5,0.3952493,0.1374407,-0.107625,-4.123857,-4.639729,-4.698761,-2.879458,8336
6.36,-10.12207,-5,0.3960789,0.1351287,0.07558119,-3.98879,-4.707209,-4.739512,-2.953548,8344
6.38,-4.048584,-5,0.388595,0.1266506,-0.03128911,-4.970424,-4.707209,-4.758191,-2.986753,8344
6.4,-1.40918,-5,0.3874309,0.1129808,-0.04655629,-4.998164,-4.707209,-4.765293,-2.970047,8332
6.42,-0.737793,-5,0.3944711,0.1086873,0.01451245,-4.772295,-4.707209,-4.765287,-2.896312,8328
6.44,-0.7524414,-5,0.3970594,0.110899,-0.06182348,-4.562772,-4.707209,-4.763707,-2.848278,8324
6.46,-1.166138,-5,0.4125948,0.11996,0.1824515,-4.477002,-4.707209,-4.760663,-2.787932,8332
6.48,-1.11499,-5,0.4058342,0.1249995,0.01451245,-4.43767,-4.707209,-4.760928,-2.809182,8328
6.5,10.69824,-5,0.4070862,0.1375097,0.09084838,-4.383758,-4.639729,-4.720605,-2.659836,8336
6.52,-5.814575,-5,0.39884,0.1449865,-0.07709067,-3.151537,-4.707209,-4.744232,-2.72611,8328
6.54,-2.108276,-5,0.3995261,0.1556048,0.09084838,-4.004167,-4.707209,-4.755088,-2.718635,8332
6.56,-0.2889404,-5,0.4053225,0.1557134,-0.0007547362,-4.20871,-4.707209,-4.759946,-2.719381,8324
6.58,12.0498,-5,0.4074743,0.1634731,-0.0007547362,-4.140037,-4.639729,-4.720841,-2.560771,8356
6.6,-4.801147,-5,0.4152726,0.1730138,-0.0007547362,-2.899626,-4.707209,-4.742326,-2.581575,8360
6.62,-1.371216,-5,0.4147474,0.1842459,0.07558119,-3.777421,-4.707209,-4.752814,-2.598513,8368
6.64,0.4316406,-5,0.4177041,0.1832404,0.2740546,-4.01731,-4.707209,-4.758317,-2.623851,8324
6.66,12.97986,-5,0.4127442,0.187752,0.04504682,-3.949841,-4.639729,-4.720558,-2.490668,8324
6.68,-3.589966,-5,0.4137756,0.1935557,-0.03128911,-2.666239,-4.707209,-4.743208,-2.520332,8328
6.7,0.05810547,-5,0.4087028,0.2021131,-0.03128911,-3.471593,-4.707209,-4.754207,-2.529125,8340
6.72,1.583374,-5,0.4248285,0.2043609,0.8389403,-3.686052,-4.707209,-4.757638,-2.504574,8332
6.74,1.81543,-5,0.4408769,0.2088192,0.09084838,-3.726399,-4.707209,-4.757203,-2.473793,8348
6.76,2.079346,-5,0.4337817,0.2094962,0.1824515,-3.704579,-4.707209,-4.75856,-2.509462,8336
6.78,13.64343,-5,0.4449341,0.2217654,0.2587874,-3.675029,-4.639729,-4.717286,-2.348607,8328
6.8,-3.50061,-5,0.452819,0.2327065,0.3656577,-2.539711,-4.707209,-4.73888,-2.410278,8316
6.82,-0.7329102,-5,0.4767447,0.249556,2.197719,-3.600271,-4.707209,-4.747158,-2.413433,8320
6.84,0.4234619,-5,0.4909007,0.2514966,-0.183961,-4.067244,-4.707209,-4.751997,-2.493712,8316
6.86,12.65063,-5,0.4887171,0.2542607,0.1366499,-4.226396,-4.639729,-4.71547,-2.442671,8328
6.88,-3.593628,-5,0.4731008,0.2503304,-0.2908313,-3.070468,-4.707209,-4.742183,-2.585544,8332
6.9,11.39624,-5,0.4844095,0.2632829,0.8389403,-3.959392,-4.639729,-4.712327,-2.456835,8336
6.92,6.112549,-5,0.5422589,0.2861535,1.968712,-3.228425,-4.639729,-4.692731,-2.330724,8332
6.94,4.136719,-5,0.5283118,0.3022473,0.6251997,-3.23286,-4.639729,-4.689204,-2.44664,8328
6.96,-7.90979,-5,0.5417043,0.306488,0.1824515,-3.50518,-4.707209,-4.729582,-2.629468,8340
6.98,8.876099,-5,0.5578719,0.3089135,0.6404669,-4.929624,-4.639729,-4.707707,-2.61972,8328
7,6.155029,-5,0.5396145,0.2976565,-0.107625,-4.11466,-4.639729,-4.70189,-2.724618,8324
7.02,-6.364502,-5,0.5334293,0.2901017,-0.3060985,-3.856972,-4.707209,-4.740248,-2.865817,8336
7.04,22.39624,-5,0.5152668,0.2909308,-0.1228922,-4.837504,-4.572248,-4.67893,-2.712897,8324
7.06,-9.037476,-5,0.5104674,0.2821358,-0.1381594,-2.615521,-4.707209,-4.732128,-2.872437,8320
7.08,9.901733,-5,0.5116834,0.293225,0.1671843,-4.298704,-4.639729,-4.71454,-2.760915,8328
7.1,-5.297119,-5,0.5740144,0.30066,2.243521,-3.732006,-4.707209,-4.739979,-2.759841,8336
7.12,10.7041,-5,0.5406379,0.3004594,-0.183961,-4.753798,-4.639729,-4.717454,-2.831362,8320
7.14,-3.961426,-5,0.5390891,0.2897719,0.09084838,-3.832692,-4.707209,-4.748578,-2.956414,8328
7.16,-0.1923828,-5,0.5537143,0.2893563,0.2587874,-4.75412,-4.707209,-4.76026,-2.963571,8344
7.18,12.72119,-5,0.5622897,0.289544,0.2587874,-4.985056,-4.639729,-4.724675,-2.883526,8352
7.2,-3.985229,-5,0.5673033,0.2891463,-0.2144953,-3.877466,-4.707209,-4.748843,-2.983225,8352
7.22,11.25562,-5,0.5539984,0.2962003,0.2435202,-4.762274,-4.639729,-4.721815,-2.943707,8356
7.24,18.90149,-5,0.568106,0.3116155,0.9763447,-3.829669,-4.572248,-4.667916,-2.75594,8328
7.26,0.4731445,-5,0.560612,0.3297557,0.2129859,-2.442211,-4.639729,-4.685897,-2.820651,8324
7.28,3.522827,-5,0.5644311,0.3484452,0.5030622,-3.396446,-4.639729,-4.695404,-2.840227,8316
7.3,4.023682,-5,0.6206486,0.3653959,2.6252,-3.905492,-4.639729,-4.694691,-2.777024,8332
7.32,-6.617065,-5,0.5921929,0.3534235,-0.9015187,-4.118987,-4.707209,-4.741666,-3.085362,8324
7.34,10.65833,-5,0.6136694,0.3493537,0.04504682,-5.380546,-4.639729,-4.719995,-3.0035,8328
7.36,-4.06543,-5,0.6105384,0.3330621,0.04504682,-4.485023,-4.707209,-4.751538,-3.17353,8332
7.38,12.14233,-5,0.5825759,0.3245987,-0.3977011,-5.26095,-4.639729,-4.728375,-3.161323,8344
7.4,8.636841,-5,0.5875021,0.3221264,0.02977964,-4.153635,-4.639729,-4.716178,-3.095146,8328
7.42,-4.581787,-5,0.5876224,0.3256298,-0.06182348,-3.802066,-4.707209,-4.750475,-3.17958,8352
7.44,-0.07788086,-5,0.6061201,0.3286046,0.7320697,-4.964738,-4.707209,-4.764454,-3.207945,8332
7.46,1.858765,-5,0.6079677,0.3184291,-0.0007547362,-5.28256,-4.707209,-4.77181,-3.288948,8332
7.48,2.315063,-5,0.6184975,0.3119648,0.3351234,-5.333091,-4.707209,-4.773626,-3.302881,8340
7.5,2.179321,-5,0.6241753,0.3089141,0.2129859,-5.340621,-4.707209,-4.773921,-3.332887,8328
7.52,2.259399,-5,0.615939,0.304307,0.2282531,-5.332226,-4.707209,-4.775766,-3.397369,8332
7.54,2.27002,-5,0.619745,0.3026015,-0.03128911,-5.331898,-4.707209,-4.776373,-3.415752,8328
7.56,2.353638,-5,0.6167532,0.3006891,-0.2450293,-5.320659,-4.707209,-4.777463,-3.451982,8336
7.58,14.21765,-5,0.6087608,0.305518,-0.3213652,-5.25234,-4.639729,-4.738628,-3.350476,8328
7.6,-2.322021,-5,0.5991547,0.307771,-0.6419765,-4.002166,-4.707209,-4.762774,-3.430485,8324
7.62,1.544189,-5,0.5886062,0.3120232,-0.1381594,-4.808568,-4.707209,-4.775079,-3.456846,8336
7.64,3.040649,-5,0.6082703,0.3126315,0.7015356,-5.014138,-4.707209,-4.778236,-3.420132,8344
7.66,3.333008,-5,0.6175582,0.3141865,0.2282531,-5.029059,-4.707209,-4.778435,-3.407223,8328
7.68,3.376953,-5,0.6196902,0.3159415,0.4267263,-5.01596,-4.707209,-4.778581,-3.416152,8336
7.7,14.76672,-5,0.6302884,0.3282793,0.2129859,-5.012967,-4.639729,-4.737075,-3.269466,8328
7.72,9.25061,-5,0.6326311,0.3450293,0.1671843,-3.869198,-4.639729,-4.718878,-3.216472,8328
7.74,7.159058,-5,0.6355434,0.3682607,0.1824515,-3.679807,-4.639729,-4.711693,-3.184658,8332
7.76,6.384521,-5,0.6542561,0.389499,1.449628,-3.826713,-4.639729,-4.708351,-3.161177,8332
7.78,-4.682495,-5,0.6394373,0.3885421,-0.3824344,-3.974457,-4.707209,-4.751881,-3.375088,8332
7.8,1.16626,-5,0.6518344,0.3819006,0.06031401,-5.228335,-4.707209,-4.770705,-3.42465,8328
7.82,15.28833,-5,0.6478039,0.3719112,-0.4587703,-5.425448,-4.639729,-4.739128,-3.357336,8324
7.84,11.06311,-5,0.6323852,0.3691522,-0.1534266,-4.078531,-4.639729,-4.725367,-3.313112,8332
7.86,9.690552,-5,0.6154719,0.3787363,-0.1534266,-3.557838,-4.639729,-4.720008,-3.259584,8340
7.88,-2.477173,-5,0.630514,0.3880718,0.6404669,-3.425658,-4.707209,-4.755989,-3.296834,8316
7.9,25.93042,-5,0.6368116,0.4053213,-0.07709067,-4.533679,-4.572248,-4.691032,-3.061806,8332
7.92,-5.951904,-5,0.6478215,0.4093035,-0.03128911,-2.483642,-4.707209,-4.741873,-3.197971,8312
7.94,1.728027,-5,0.6355929,0.4140063,0.1061156,-4.304585,-4.707209,-4.767079,-3.282465,8320
7.96,4.337158,-5,0.6810502,0.4108286,2.640467,-4.881781,-4.707209,-4.773493,-3.248665,8324
7.98,16.9447,-5,0.6680331,0.4070178,-0.596175,-4.930358,-4.639729,-4.738012,-3.208345,8340
8,11.23975,-5,0.6940038,0.4202316,0.1519171,-3.779073,-4.639729,-4.718225,-3.095755,8348
8.02,-48.84766,5,0.6939271,0.4319898,0.01451245,-3.620533,-4.707209,-4.751539,-3.245837,8352
8.04,-36.06433,5,0.6991295,0.390658,0.6251997,-9.621569,-4.639729,-4.728849,-3.359845,8344
8.06,-56.66431,5,0.7248225,0.2728184,0.8236728,-12.45997,-4.707209,-4.756624,-3.751868,8336
8.08,-44.98718,5,0.5703313,0.09057797,-7.099994,-15.92941,-4.639729,-4.744308,-4.344552,8344
8.1,-49.91284,5,0.3408984,-0.1447955,-14.41297,-16.3304,-4.639729,-4.755269,-4.919695,8316
8.12,-210.7786,5,-0.02020334,-0.5285817,-21.1916,-16.28585,-5.58445,-5.352232,-7.364414,8336
8.14,20.39178,5,-0.4228481,-0.9056299,-13.1,-30.85035,-4.707209,-5.110993,-6.804568,8360
8.16,-20.43823,5,-0.6062124,-1.235458,-12.19923,-16.56729,-4.707209,-4.972149,-5.752973,8308
8.18,-41.03442,5,-0.9443356,-1.380359,-22.96259,-10.1777,-4.707209,-4.898131,-4.779424,8316
8.2,-49.78925,5,-1.172495,-1.468345,-14.51984,-7.299649,-4.707209,-4.856477,-3.845257,8324
8.22,-66.67365,5,-0.8313712,-1.402544,14.21299,-7.466633,-4.707209,-4.76243,-1.847441,8312
8.24,-89.10175,5,-0.4991267,-1.298171,9.419095,-10.4469,-4.707209,-4.673795,-0.9353138,8308
8.26,-93.41687,5,-0.4412991,-1.286368,1.449628,-14.90355,-4.639729,-4.602228,-1.296746,8312
8.28,-102.5592,5,-0.6706187,-1.428045,-10.45877,-17.56714,-4.639729,-4.612451,-2.44305,8316
8.3,-88.62488,5,-1.022858,-1.667655,-19.58855,-19.09213,-4.572248,-4.615116,-3.249667,8300
8.32,-111.2241,5,-1.390008,-1.959887,-18.88626,-17.55561,-4.707209,-4.718255,-3.832292,8304
8.34,-88.5755,5,-1.626203,-2.206042,-11.39007,-18.04552,-4.639729,-4.715361,-3.400793,8296
8.36,-150.6174,5,-1.782812,-2.442954,-6.183964,-15.72271,-4.977129,-4.897599,-3.412069,8296
8.38,-127.7914,5,-1.981851,-2.669124,-9.161062,-19.81831,-4.977129,-4.969946,-3.221106,8320
8.4,-122.0777,5,-2.10463,-2.894012,-8.53511,-19.84251,-4.977129,-4.98333,-2.754151,8312
8.42,51.79343,5,-2.349874,-2.990517,-15.29847,-18.11884,-3.96493,-4.3757,-0.376087,8312
8.44,-39.23192,5,-2.699472,-3.014724,-18.80992,1.680833,-4.03241,-4.14943,0.9262396,8268
8.46,-62.01111,5,-3.037035,-2.921158,-10.94732,6.682549,-4.03241,-4.056676,2.2718,8272
8.48,-141.6065,5,-2.523604,-2.70813,43.35804,5.821632,-4.36981,-4.129458,4.322514,8284
8.5,-132.2365,5,-1.88229,-2.469316,34.31987,-4.94333,-4.30233,-4.04977,5.643124,8304
8.52,-212.6253,5,-1.4034,-2.390168,15.99925,-12.90118,-4.639729,-4.192549,4.639162,8304
8.54,-197.9541,5,-1.430938,-2.545583,-7.55801,-26.2531,-4.639729,-4.302695,2.28633,8316
8.56,-177.9643,5,-2.091381,-3.026702,-37.37481,-31.43678,-4.639729,-4.456772,-0.9337922,8324
8.58,-148.3786,5,-3.096134,-3.681281,-54.39772,-29.51903,-4.639729,-4.622191,-3.167872,8300
8.6,-114.7386,5,-4.20179,-4.354071,-61.55802,-21.57512,-4.639729,-4.75712,-3.722315,8284
8.62,-79.95232,5,-5.367959,-4.955256,-60.5962,-9.000827,-4.639729,-4.852621,-2.739334,8312
8.64,61.31319,5,-6.609124,-5.382524,-1.603809,7.270973,-4.03241,-4.552146,0.778666,8320
8.66,173.9085,5,-5.810543,-4.952399,47.86186,29.99901,-3.02021,-3.552547,11.36068,8304
8.68,95.97321,5,-5.229409,-4.07361,29.12902,54.56824,-2.68281,-2.768791,18.22769,8248
8.7,-71.92334,5,-4.13624,-2.974566,41.72445,59.13802,-3.02021,-2.505948,22.44778,8220
8.72,-72.57471,5,-2.660671,-1.915179,70.5947,40.34506,-2.75029,-2.135606,25.0484,8216
8.74,-242.95,5,-1.33299,-1.24516,57.63285,23.12402,-3.357609,-2.30692,23.11431,8208
8.76,-124.6831,5,-0.8172708,-1.019288,24.79315,-7.050364,-2.75029,-2.102946,19.64186,8236
8.78,10.42413,5,-1.269388,-1.271394,-37.72596,-13.27918,-1.805569,-1.611477,15.77091,8196
8.8,-264.1851,5,-2.516022,-1.952385,-65.68017,-0.1544585,-3.08769,-2.352557,8.855536,8148
8.82,-47.89905,5,-3.7309,-2.679355,-56.21451,-14.94829,-2.48037,-2.439239,6.690033,8204
8.84,100.1985,5,-2.527125,-2.726091,34.88475,-6.613997,-1.40069,-1.587274,13.2234,8188
8.86,-151.689,5,-2.565327,-2.657025,0.1061156,13.58629,-2.142969,-1.640726,12.29494,8124
8.88,-194.9827,5,-2.970498,-2.692554,-23.64962,2.677265,-2.48037,-1.945517,9.738863,8160
8.9,-38.20105,5,-3.09789,-2.86492,28.41147,-8.240869,-1.805569,-1.70818,9.655831,8156
8.92,-147.8155,5,-2.665127,-2.9439,11.35803,-1.273042,-2.142969,-1.734585,10.15379,8144
8.94,38.82263,5,-2.869098,-2.92807,-23.58855,-6.713698,-1.06329,-1.129189,10.99508,8176
8.96,-103.5195,5,-3.473968,-3.088757,-31.55802,10.37162,-1.46817,-1.182199,9.356858,8128
8.98,19.54077,5,-3.658809,-3.036554,16.3504,8.125927,-0.7933693,-0.8007006,11.22431,8112
9,-174.6065,5,-2.6089,-2.740415,45.72445,15.23292,-1.46817,-0.8867807,13.30748,8084
9.02,-53.9256,5,-2.235629,-2.436923,15.32749,-0.7291363,-0.7933693,-0.5177832,13.60792,8128
9.04,-154.9545,5,-2.081537,-2.393108,12.93055,0.2327622,-1.06329,-0.5551966,11.56404,8092
9.06,-49.98242,5,-2.144014,-2.398019,-10.61145,-8.966533,-0.4559698,-0.2558311,10.70967,8092
9.08,-145.231,5,-2.572095,-2.631941,-22.01603,-3.191016,-0.7933693,-0.4045368,8.074509,8060
9.1,-192.6961,5,-2.544308,-2.816401,-6.947322,-9.275025,-1.13077,-0.6654107,6.93998,8084
9.12,-58.47736,5,-2.65492,-3.024935,1.083215,-17.53199,-0.5234499,-0.4316303,6.77352,8124
9.14,-149.853,5,-2.532918,-3.186135,2.197719,-10.01511,-0.7933693,-0.4615612,6.450998,8072
9.16,28.97888,5,-2.916446,-3.255004,-23.66489,-12.66392,0.2188301,0.08795342,7.101655,8088
9.18,-95.24847,5,-3.488986,-3.413178,-31.72595,5.404828,-0.1185694,0.07075103,6.208886,8032
9.2,1.452637,5,-2.770342,-3.079963,43.12903,2.583413,0.5562305,0.5914668,10.37205,8036
9.22,-195.8894,5,-2.189196,-2.772167,24.93055,8.230605,-0.1185694,0.4661873,10.09371,7996
9.24,-19.76965,5,-1.960875,-2.491634,3.510697,-8.422093,0.8261509,0.9488988,10.34297,8044
9.26,-135.0925,5,-1.859441,-2.44265,-0.3213652,-2.135648,0.5562305,0.9617403,8.609564,7992
9.28,-187.9802,5,-2.29808,-2.591262,-16.88626,-8.327818,0.2188301,0.673413,5.52252,7988
9.3,-40.09106,5,-1.818371,-2.601872,8.609936,-19.14488,0.9611101,1.042766,6.873365,8020
9.32,-111.6982,5,-2.181734,-2.786572,-18.27557,-10.24395,0.8261509,1.063902,4.921333,7976
9.34,-153.077,5,-2.812232,-3.0517,-31.57328,-9.616917,0.5562305,0.8341686,2.822125,7976
9.36,-45.35266,5,-1.981711,-2.944055,19.86185,-15.99691,1.16355,1.227426,6.042591,7992
9.38,-157.0278,5,-2.10412,-2.977568,-9.558009,-9.099848,0.8261509,1.166489,4.358698,7944
9.4,-194.1333,5,-2.31477,-3.090167,-1.680145,-15.25504,0.5562305,0.9333134,2.484958,7968
9.42,174.933,5,-2.141515,-2.997663,8.121386,-22.92827,2.58063,2.063357,6.004261,7992
9.44,-31.15308,5,-2.554901,-2.945081,-27.37481,10.47528,2.243231,2.315246,5.765597,7860
9.46,51.04724,5,-3.01151,-2.662044,-8.092361,13.47244,2.850551,2.742126,7.297345,7908
9.48,-135.5853,5,-1.715036,-2.093365,56.74736,19.14673,2.243231,2.730983,10.30106,7880
9.5,-18.89429,5,-1.255562,-1.601878,32.19773,2.745013,2.918031,3.120507,10.60911,7912
9.52,35.00293,5,-0.6885052,-1.217665,27.05269,1.998753,3.592831,3.6949,11.18826,7860
9.54,-89.11743,5,-1.114527,-1.129177,-17.16107,8.205972,3.25543,3.624571,7.939068,7828
9.56,-196.8553,5,-0.6298561,-1.030392,27.96872,-2.131714,2.64811,3.251019,6.436401,7844
9.58,-52.41724,5,-0.2961789,-1.043935,7.968714,-20.7725,3.25543,3.439586,5.425381,7876
9.6,-76.82922,5,-0.6767216,-1.331777,-30.00076,-17.27683,3.25543,3.435607,2.493991,7860
9.62,-123.7155,5,-1.556972,-1.780049,-42.9626,-14.64235,2.918031,3.118886,-0.8183295,7840
