Tiempo,ControlPWM,Plataforma,Posicion,Error
4.52,47.84802,-3.951591,-1.06329,1.06329
4.54,20.51868,-3.766711,-0.4559698,0.4559698
4.56,32.66504,-3.561519,-0.7258892,0.7258892
4.58,5.335571,-3.222591,-0.1185694,0.1185694
4.6,35.70166,-2.983896,-0.7933693,0.7933693
4.62,-12.88391,-2.647309,0.2863102,-0.2863102
4.64,5.335571,-2.324792,-0.1185694,0.1185694
4.66,-25.0304,-2.064517,0.5562305,-0.5562305
4.68,-9.847412,-1.795555,0.2188301,-0.2188301
4.7,-12.88391,-1.666622,0.2863102,-0.2863102
4.72,-9.847412,-1.256633,0.2188301,-0.2188301
4.74,-9.847412,-1.159127,0.2188301,-0.2188301
4.76,-9.847412,-0.9149749,0.2188301,-0.2188301
4.78,-12.88391,-1.006121,0.2863102,-0.2863102
4.8,-9.847412,-0.9266666,0.2188301,-0.2188301
4.82,-9.847412,-0.9838194,0.2188301,-0.2188301
4.84,-9.847412,-0.9301291,0.2188301,-0.2188301
4.86,35.70166,-0.9687339,-0.7933693,0.7933693
4.88,-28.06702,-0.9497125,0.6237106,-0.6237106
4.9,-25.0304,-1.069596,0.5562305,-0.5562305
4.92,-25.0304,-1.163847,0.5562305,-0.5562305
4.94,-28.06702,-0.8297728,0.6237106,-0.6237106
4.96,-25.0304,-0.8502992,0.5562305,-0.5562305
4.98,-25.0304,-0.7004026,0.5562305,-0.5562305
5,-25.0304,-0.6758404,0.5562305,-0.5562305
5.02,-25.0304,-0.5857071,0.5562305,-0.5562305
5.04,-25.0304,-0.5686039,0.5562305,-0.5562305
5.06,-25.0304,-0.5305072,0.5562305,-0.5562305
5.08,-25.0304,-0.5130153,0.5562305,-0.5562305
5.1,17.48206,-0.5146294,-0.3884897,0.3884897
5.12,17.48206,-0.4934143,-0.3884897,0.3884897
5.14,20.51868,-0.5450272,-0.4559698,0.4559698
5.16,14.44543,-0.8053706,-0.3210096,0.3210096
5.18,14.44543,-1.029894,-0.3210096,0.3210096
5.2,17.48206,-1.259598,-0.3884897,0.3884897
5.22,17.48206,-1.241735,-0.3884897,0.3884897
5.24,14.44543,-1.376137,-0.3210096,0.3210096
5.26,14.44543,-1.362443,-0.3210096,0.3210096
5.28,17.48206,-1.415602,-0.3884897,0.3884897
5.3,-28.06702,-1.372279,0.6237106,-0.6237106
5.32,14.44543,-1.381709,-0.3210096,0.3210096
5.34,-28.06702,-1.324598,0.6237106,-0.6237106
5.36,14.44543,-1.138601,-0.3210096,0.3210096
5.38,14.44543,-1.296562,-0.3210096,0.3210096
5.4,20.51868,-1.067522,-0.4559698,0.4559698
5.42,14.44543,-1.261761,-0.3210096,0.3210096
5.44,17.48206,-1.197935,-0.3884897,0.3884897
5.46,17.48206,-1.316786,-0.3884897,0.3884897
5.48,17.48206,-1.29957,-0.3884897,0.3884897
5.5,14.44543,-1.306332,-0.3210096,0.3210096
5.52,17.48206,-1.309417,-0.3884897,0.3884897
5.54,17.48206,-1.304275,-0.3884897,0.3884897
5.56,20.51868,-1.315282,-0.4559698,0.4559698
5.58,20.51868,-1.305897,-0.4559698,0.4559698
5.6,17.48206,-1.31321,-0.3884897,0.3884897
5.62,20.51868,-1.324218,-0.4559698,0.4559698
5.64,20.51868,-1.32758,-0.4559698,0.4559698
5.66,17.48206,-1.365939,-0.3884897,0.3884897
5.68,20.51868,-1.372808,-0.4559698,0.4559698
5.7,17.48206,-1.357358,-0.3884897,0.3884897
5.72,14.44543,-1.358724,-0.3210096,0.3210096
5.74,14.44543,-1.351981,-0.3210096,0.3210096
5.76,20.51868,-1.347288,-0.4559698,0.4559698
5.78,14.44543,-1.352706,-0.3210096,0.3210096
5.8,17.48206,-1.343387,-0.3884897,0.3884897
5.82,20.51868,-1.344301,-0.4559698,0.4559698
5.84,17.48206,-1.355705,-0.3884897,0.3884897
5.86,20.51868,-1.358976,-0.4559698,0.4559698
5.88,17.48206,-1.367841,-0.3884897,0.3884897
5.9,20.51868,-1.364151,-0.4559698,0.4559698
5.92,17.48206,-1.364343,-0.3884897,0.3884897
5.94,17.48206,-1.361125,-0.3884897,0.3884897
5.96,20.51868,-1.357904,-0.4559698,0.4559698
5.98,17.48206,-1.351752,-0.3884897,0.3884897
6,20.51868,-1.35768,-0.4559698,0.4559698
6.02,17.48206,-1.353888,-0.3884897,0.3884897
6.04,14.44543,-1.354161,-0.3210096,0.3210096
6.06,17.48206,-1.352976,-0.3884897,0.3884897
6.08,17.48206,-1.355122,-0.3884897,0.3884897
6.1,17.48206,-1.355573,-0.3884897,0.3884897
6.12,20.51868,-1.35543,-0.4559698,0.4559698
6.14,20.51868,-1.357648,-0.4559698,0.4559698
6.16,17.48206,-1.359948,-0.3884897,0.3884897
6.18,20.51868,-1.359154,-0.4559698,0.4559698
6.2,17.48206,-1.352939,-0.3884897,0.3884897
6.22,20.51868,-1.350336,-0.4559698,0.4559698
6.24,14.44543,-1.364232,-0.3210096,0.3210096
6.26,20.51868,-1.365941,-0.4559698,0.4559698
6.28,17.48206,-1.370305,-0.3884897,0.3884897
6.3,17.48206,-1.365796,-0.3884897,0.3884897
6.32,17.48206,-1.353432,-0.3884897,0.3884897
6.34,17.48206,-1.365825,-0.3884897,0.3884897
6.36,20.51868,-1.357651,-0.4559698,0.4559698
6.38,17.48206,-1.364943,-0.3884897,0.3884897
6.4,20.51868,-1.359992,-0.4559698,0.4559698
6.42,17.48206,-1.356578,-0.3884897,0.3884897
6.44,17.48206,-1.357131,-0.3884897,0.3884897
6.46,14.44543,-1.356293,-0.3210096,0.3210096
6.48,17.48206,-1.350238,-0.3884897,0.3884897
6.5,17.48206,-1.345525,-0.3884897,0.3884897
6.52,17.48206,-1.337068,-0.3884897,0.3884897
6.54,20.51868,-1.334112,-0.4559698,0.4559698
6.56,20.51868,-1.340962,-0.4559698,0.4559698
6.58,17.48206,-1.349645,-0.3884897,0.3884897
6.6,14.44543,-1.350224,-0.3210096,0.3210096
6.62,20.51868,-1.352421,-0.4559698,0.4559698
6.64,14.44543,-1.355435,-0.3210096,0.3210096
6.66,17.48206,-1.352657,-0.3884897,0.3884897
6.68,20.51868,-1.339637,-0.4559698,0.4559698
6.7,17.48206,-1.341837,-0.3884897,0.3884897
6.72,17.48206,-1.339744,-0.3884897,0.3884897
6.74,14.44543,-1.332304,-0.3210096,0.3210096
6.76,20.51868,-1.334349,-0.4559698,0.4559698
6.78,14.44543,-1.333891,-0.3210096,0.3210096
6.8,20.51868,-1.343638,-0.4559698,0.4559698
6.82,17.48206,-1.337644,-0.3884897,0.3884897
6.84,14.44543,-1.339658,-0.3210096,0.3210096
6.86,17.48206,-1.336072,-0.3884897,0.3884897
6.88,17.48206,-1.342796,-0.3884897,0.3884897
6.9,20.51868,-1.350509,-0.4559698,0.4559698
6.92,14.44543,-1.35426,-0.3210096,0.3210096
6.94,17.48206,-1.350942,-0.3884897,0.3884897
6.96,14.44543,-1.351436,-0.3210096,0.3210096
6.98,17.48206,-1.34454,-0.3884897,0.3884897
7,17.48206,-1.350084,-0.3884897,0.3884897
7.02,20.51868,-1.351494,-0.4559698,0.4559698
7.04,17.48206,-1.35278,-0.3884897,0.3884897
7.06,17.48206,-1.349886,-0.3884897,0.3884897
7.08,14.44543,-1.357052,-0.3210096,0.3210096
7.1,20.51868,-1.359072,-0.4559698,0.4559698
7.12,20.51868,-1.368891,-0.4559698,0.4559698
7.14,17.48206,-1.368626,-0.3884897,0.3884897
7.16,14.44543,-1.372554,-0.3210096,0.3210096
7.18,17.48206,-1.367979,-0.3884897,0.3884897
7.2,14.44543,-1.364877,-0.3210096,0.3210096
7.22,14.44543,-1.366401,-0.3210096,0.3210096
7.24,17.48206,-1.364321,-0.3884897,0.3884897
7.26,14.44543,-1.355108,-0.3210096,0.3210096
7.28,17.48206,-1.35817,-0.3884897,0.3884897
7.3,17.48206,-1.368215,-0.3884897,0.3884897
7.32,17.48206,-1.374112,-0.3884897,0.3884897
7.34,14.44543,-1.366541,-0.3210096,0.3210096
7.36,14.44543,-1.36621,-0.3210096,0.3210096
7.38,20.51868,-1.364133,-0.4559698,0.4559698
7.4,17.48206,-1.35817,-0.3884897,0.3884897
7.42,17.48206,-1.36125,-0.3884897,0.3884897
7.44,14.44543,-1.363394,-0.3210096,0.3210096
7.46,14.44543,-1.378175,-0.3210096,0.3210096
7.48,17.48206,-1.376554,-0.3884897,0.3884897
7.5,17.48206,-1.379014,-0.3884897,0.3884897
7.52,14.44543,-1.384324,-0.3210096,0.3210096
7.54,20.51868,-1.369654,-0.4559698,0.4559698
7.56,14.44543,-1.38127,-0.3210096,0.3210096
7.58,14.44543,-1.379898,-0.3210096,0.3210096
7.6,17.48206,-1.373708,-0.3884897,0.3884897
7.62,14.44543,-1.374033,-0.3210096,0.3210096
7.64,14.44543,-1.381474,-0.3210096,0.3210096
7.66,14.44543,-1.382985,-0.3210096,0.3210096
7.68,17.48206,-1.37601,-0.3884897,0.3884897
7.7,17.48206,-1.374951,-0.3884897,0.3884897
7.72,17.48206,-1.37309,-0.3884897,0.3884897
7.74,17.48206,-1.375786,-0.3884897,0.3884897
7.76,14.44543,-1.368719,-0.3210096,0.3210096
7.78,17.48206,-1.372868,-0.3884897,0.3884897
7.8,17.48206,-1.372047,-0.3884897,0.3884897
7.82,14.44543,-1.362602,-0.3210096,0.3210096
7.84,14.44543,-1.347992,-0.3210096,0.3210096
7.86,14.44543,-1.352152,-0.3210096,0.3210096
7.88,14.44543,-1.352515,-0.3210096,0.3210096
7.9,20.51868,-1.366049,-0.4559698,0.4559698
7.92,17.48206,-1.370305,-0.3884897,0.3884897
7.94,17.48206,-1.372364,-0.3884897,0.3884897
7.96,14.44543,-1.370156,-0.3210096,0.3210096
7.98,20.51868,-1.372166,-0.4559698,0.4559698
8,17.48206,-1.377846,-0.3884897,0.3884897
8.02,17.48206,-1.377902,-0.3884897,0.3884897
8.04,14.44543,-1.374206,-0.3210096,0.3210096
8.06,17.48206,-1.381472,-0.3884897,0.3884897
8.08,17.48206,-1.376317,-0.3884897,0.3884897
8.1,17.48206,-1.373025,-0.3884897,0.3884897
8.12,20.51868,-1.372524,-0.4559698,0.4559698
8.14,17.48206,-1.367161,-0.3884897,0.3884897
8.16,17.48206,-1.372619,-0.3884897,0.3884897
8.18,17.48206,-1.369873,-0.3884897,0.3884897
8.2,17.48206,-1.364372,-0.3884897,0.3884897
8.22,20.51868,-1.369452,-0.4559698,0.4559698
8.24,20.51868,-1.376691,-0.4559698,0.4559698
8.26,14.44543,-1.364301,-0.3210096,0.3210096
8.28,17.48206,-1.361213,-0.3884897,0.3884897
8.3,17.48206,-1.357189,-0.3884897,0.3884897
8.32,17.48206,-1.360694,-0.3884897,0.3884897
8.34,17.48206,-1.351435,-0.3884897,0.3884897
8.36,20.51868,-1.362455,-0.4559698,0.4559698
8.38,17.48206,-1.358567,-0.3884897,0.3884897
8.4,20.51868,-1.355849,-0.4559698,0.4559698
8.42,17.48206,-1.359458,-0.3884897,0.3884897
8.44,14.44543,-1.361613,-0.3210096,0.3210096
8.46,20.51868,-1.361648,-0.4559698,0.4559698
8.48,17.48206,-1.360487,-0.3884897,0.3884897
8.5,20.51868,-1.367482,-0.4559698,0.4559698
8.52,17.48206,-1.362616,-0.3884897,0.3884897
8.54,17.48206,-1.371232,-0.3884897,0.3884897
8.56,20.51868,-1.368448,-0.4559698,0.4559698
8.58,17.48206,-1.376984,-0.3884897,0.3884897
8.6,14.44543,-1.383941,-0.3210096,0.3210096
8.62,17.48206,-1.372504,-0.3884897,0.3884897
8.64,17.48206,-1.374095,-0.3884897,0.3884897
8.66,17.48206,-1.371803,-0.3884897,0.3884897
