Tiempo,ControlPWM,Plataforma,Posicion,Error
7.18,-150,-4.368086,-12.26497,12.26497
7.2,-150,-4.752678,-12.19749,12.19749
7.22,-150,-6.500677,-12.26497,12.26497
7.24,-150,-7.396115,-11.59017,11.59017
7.26,-150,-7.488229,-11.05033,11.05033
7.28,-150,-6.489316,-12.26497,12.26497
7.3,-150,-5.624758,-10.78041,10.78041
7.32,-150,-5.552658,-11.92757,11.92757
7.34,-150,-6.836364,-11.05033,11.05033
7.36,-150,-7.268241,-11.32025,11.32025
7.38,-150,-7.335436,-10.78041,10.78041
7.4,-150,-7.136342,-10.10561,10.10561
7.42,-150,-6.912685,-11.32025,11.32025
7.44,-150,-6.639504,-10.78041,10.78041
7.46,-150,-6.436007,-11.11781,11.11781
7.48,-150,-6.401919,-9.83569,9.83569
7.5,-150,-6.304967,-10.17309,10.17309
7.52,-150,-6.181498,-10.44301,10.44301
7.54,-150,-6.199187,-9.025928,9.025928
7.56,-150,-6.191826,-10.37553,10.37553
7.58,-150,-6.149746,-8.081209,8.081209
7.6,-150,-6.160047,-9.295849,9.295849
7.62,-150,-6.032452,-8.148689,8.148689
7.64,-150,-6.058292,-9.565769,9.565769
7.66,-150,-6.132139,-7.27145,7.27145
7.68,-150,-6.137538,-7.811289,7.811289
7.7,-150,-6.174143,-7.27145,7.27145
7.72,-150,-6.182772,-7.811289,7.811289
7.74,-150,-6.133685,-8.41861,8.41861
7.76,-150,-6.03261,-6.86657,6.86657
7.78,-150,-6.066448,-7.541368,7.541368
7.8,-150,-6.115286,-7.00153,7.00153
7.82,-150,-6.014482,-7.541368,7.541368
7.84,-150,-5.904496,-5.92185,5.92185
7.86,-150,-5.866141,-5.58445,5.58445
7.88,-150,-5.777762,-4.707209,4.707209
7.9,-150,-5.788395,-5.65193,5.65193
7.92,-150,-5.85083,-5.38201,5.38201
7.94,-150,-5.981406,-4.707209,4.707209
7.96,-150,-5.860464,-4.707209,4.707209
7.98,-150,-5.770916,-4.36981,4.36981
8,-150,-5.830961,-4.03241,4.03241
8.02,-150,-6.162168,-3.357609,3.357609
8.04,-150,-6.403795,-3.02021,3.02021
8.06,-150,-6.284241,-1.738089,1.738089
8.08,-150,-6.053073,-1.738089,1.738089
8.1,-150,-5.856978,-1.738089,1.738089
8.12,-150,-5.581937,-1.46817,1.46817
8.14,-150,-5.447535,-1.46817,1.46817
8.16,-150,-5.211475,10.81319,-10.81319
8.18,-150,-5.214894,11.01563,-11.01563
8.2,-150,-5.282933,-1.13077,1.13077
8.22,-150,-5.287786,0.2188301,-0.2188301
8.24,-150,-5.313046,10.81319,-10.81319
8.26,-150,-5.342813,11.21807,-11.21807
8.28,-150,-5.304199,9.12619,-9.12619
8.3,-150,-5.35956,10.74571,-10.74571
8.32,-150,-5.318623,10.13839,-10.13839
8.34,-150,-5.297794,6.561951,-6.561951
8.36,-150,-5.321017,9.86847,-9.86847
8.38,-150,-5.40731,10.20587,-10.20587
8.4,-150,-5.376706,9.19367,-9.19367
8.42,-150,-5.492128,9.463591,-9.463591
8.44,-150,-5.525534,10.74571,-10.74571
8.46,-150,-5.513441,9.531071,-9.531071
8.48,-150,-5.569408,9.19367,-9.19367
8.5,-150,-5.450359,10.20587,-10.20587
8.52,-150,-5.31517,10.20587,-10.20587
8.54,-150,-5.240016,11.08311,-11.08311
8.56,-150,-5.166177,10.74571,-10.74571
8.58,-150,-5.079013,10.40831,-10.40831
8.6,-150,-5.130976,10.13839,-10.13839
8.62,-150,-5.15672,11.08311,-11.08311
8.64,-150,-5.19049,10.74571,-10.74571
8.66,-150,-5.249027,8.85627,-8.85627
8.68,-150,-5.354568,10.13839,-10.13839
8.7,-150,-5.338684,11.08311,-11.08311
8.72,-150,-5.181766,12.09531,-12.09531
8.74,-150,-5.471115,11.08311,-11.08311
8.76,-150,-5.465907,11.69043,-11.69043
8.78,-150,-5.497054,11.42051,-11.42051
8.8,-150,-5.454302,12.36523,-12.36523
8.82,-150,-5.409075,12.36523,-12.36523
8.84,-150,-5.411586,12.43271,-12.43271
8.86,-150,-5.43386,12.09531,-12.09531
8.88,-150,-5.460111,12.90507,-12.90507
8.9,-150,-5.471564,12.63515,-12.63515
8.92,-150,-5.429685,13.71483,-13.71483
8.94,-150,-5.350199,12.29775,-12.29775
8.96,-150,-5.367724,13.30995,-13.30995
8.98,-150,-5.391142,13.37743,-13.37743
9,-150,-5.393094,12.02783,-12.02783
9.02,-150,-5.381207,13.04003,-13.04003
