Tiempo,ControlPWM,Plataforma,Posicion,Error,TiempoTranscurrido
7.5,16.20899,-0.4084029,5.54975,0.4502497,6564
7.52,16.20899,-0.408715,5.54975,0.4502497,6552
7.54,13.77971,-0.3998323,5.61723,0.3827696,6568
7.56,13.77971,-0.3945986,5.61723,0.3827696,6564
7.58,16.20899,-0.3953634,5.54975,0.4502497,6572
7.6,16.20899,-0.3870058,5.54975,0.4502497,6572
7.62,13.77971,-0.3823985,5.61723,0.3827696,6552
7.64,16.20899,-0.3778549,5.54975,0.4502497,6580
7.66,13.77971,-0.3776124,5.61723,0.3827696,6580
7.68,13.77971,-0.3832885,5.61723,0.3827696,6588
7.7,16.20899,-0.3844914,5.54975,0.4502497,6568
7.72,16.20899,-0.3908196,5.54975,0.4502497,6592
7.74,16.20899,-0.3915187,5.54975,0.4502497,6556
7.76,13.77971,-0.388925,5.61723,0.3827696,6576
7.78,13.77971,-0.3952352,5.61723,0.3827696,6564
7.8,16.20899,-0.4035207,5.54975,0.4502497,6568
7.82,13.77971,-0.4015019,5.61723,0.3827696,6592
7.84,13.77971,-0.4019378,5.61723,0.3827696,6580
7.86,16.20899,-0.4005283,5.54975,0.4502497,6560
7.88,13.77971,-0.3975968,5.61723,0.3827696,6580
7.9,13.77971,-0.3998403,5.61723,0.3827696,6592
7.92,13.77971,-0.4050226,5.61723,0.3827696,6564
7.94,13.77971,-0.4161523,5.61723,0.3827696,6556
7.96,16.20899,-0.4217827,5.54975,0.4502497,6556
7.98,13.77971,-0.4189715,5.61723,0.3827696,6560
8,13.77971,-0.4129361,5.61723,0.3827696,6584
8.02,13.77971,-0.4127089,5.61723,0.3827696,6556
8.04,16.20899,-0.4187281,5.54975,0.4502497,6564
8.06,16.20899,-0.4136328,5.54975,0.4502497,6572
8.08,13.77971,-0.4010278,5.61723,0.3827696,6552
8.1,16.20899,-0.4119664,5.54975,0.4502497,6560
8.12,13.77971,-0.4171893,5.61723,0.3827696,6584
8.14,13.77971,-0.4130504,5.61723,0.3827696,6568
8.16,11.35042,-0.4204434,5.684711,0.3152895,6568
8.18,16.20899,-0.4200834,5.54975,0.4502497,6572
8.2,13.77971,-0.4213393,5.61723,0.3827696,6568
8.22,13.77971,-0.4169923,5.61723,0.3827696,6564
8.24,13.77971,-0.4119835,5.61723,0.3827696,6572
8.26,13.77971,-0.4112473,5.61723,0.3827696,6556
8.28,13.77971,-0.4116449,5.61723,0.3827696,6568
8.3,11.35042,-0.4188184,5.684711,0.3152895,6564
8.32,16.20899,-0.4168939,5.54975,0.4502497,6560
8.34,16.20899,-0.4122858,5.54975,0.4502497,6564
8.36,16.20899,-0.4083187,5.54975,0.4502497,6568
8.38,13.77971,-0.4075611,5.61723,0.3827696,6560
8.4,16.20899,-0.4096985,5.54975,0.4502497,6580
8.42,13.77971,-0.4049404,5.61723,0.3827696,6572
8.44,13.77971,-0.4029074,5.61723,0.3827696,6560
8.46,16.20899,-0.4094192,5.54975,0.4502497,6552
8.48,16.20899,-0.4140277,5.54975,0.4502497,6572
8.5,13.77971,-0.4127514,5.61723,0.3827696,6560
8.52,16.20899,-0.4081905,5.54975,0.4502497,6580
8.54,13.77971,-0.3959714,5.61723,0.3827696,6572
8.56,16.20899,-0.3990678,5.54975,0.4502497,6556
8.58,13.77971,-0.3966225,5.61723,0.3827696,6568
8.6,13.77971,-0.3936942,5.61723,0.3827696,6584
8.62,13.77971,-0.3933023,5.61723,0.3827696,6564
8.64,16.20899,-0.4015296,5.54975,0.4502497,6568
8.66,16.20899,-0.3831108,5.54975,0.4502497,6576
8.68,13.77971,-0.3880443,5.61723,0.3827696,6564
8.7,16.20899,-0.3798646,5.54975,0.4502497,6560
8.72,13.77971,-0.3722491,5.61723,0.3827696,6568
8.74,13.77971,-0.3719094,5.61723,0.3827696,6564
8.76,13.77971,-0.3754206,5.61723,0.3827696,6580
8.78,13.77971,-0.3780691,5.61723,0.3827696,6568
8.8,11.35042,-0.3735401,5.684711,0.3152895,6552
8.82,11.35042,-0.3789662,5.684711,0.3152895,6560
8.84,16.20899,-0.3809737,5.54975,0.4502497,6564
8.86,13.77971,-0.3775058,5.61723,0.3827696,6572
8.88,16.20899,-0.3838449,5.54975,0.4502497,6592
8.9,13.77971,-0.3839189,5.61723,0.3827696,6584
8.92,13.77971,-0.3736284,5.61723,0.3827696,6564
8.94,16.20899,-0.3778729,5.54975,0.4502497,6548
8.96,16.20899,-0.3735942,5.54975,0.4502497,6596
8.98,16.20899,-0.3777316,5.54975,0.4502497,6576
9,-199.791,-0.3743477,5.54975,-5.54975,6568
9.02,-199.791,-0.3793253,5.54975,-5.54975,6568
9.04,-202.2203,0.0003348887,5.61723,-5.61723,6548
9.06,-199.791,1.135857,5.54975,-5.54975,6560
9.08,-187.6446,2.385283,5.21235,-5.21235,6584
9.1,-190.0739,3.681687,5.27983,-5.27983,6588
9.12,-202.2203,4.716904,5.61723,-5.61723,6580
9.14,-202.2203,5.390441,5.61723,-5.61723,6552
9.16,-214.3667,5.716952,5.95463,-5.95463,6544
9.18,-175.4982,6.272918,4.87495,-4.87495,6532
9.2,-199.791,6.466224,5.54975,-5.54975,6608
9.22,-177.9275,6.529586,4.94243,-4.94243,6532
